tDate,Country,VaccinatedRate
2022-07-04,Australia,86.69
2022-07-04,Belgium,79.51
2022-07-04,Canada,86.11
2022-07-04,Chile,93.72
2022-07-04,China,0.00
2022-07-04,Czechia,64.95
2022-07-04,Denmark,83.06
2022-07-04,Estonia,65.14
2022-07-04,Finland,0.00
2022-07-04,France,83.26
2022-07-04,Germany,77.12
2022-07-04,Greece,76.37
2022-07-04,Hungary,0.00
2022-07-04,Ireland,82.10
2022-07-04,Israel,76.37
2022-07-04,Italy,84.16
2022-07-04,Japan,82.32
2022-07-04,Latvia,72.10
2022-07-04,Lithuania,72.59
2022-07-04,New Zealand,88.32
2022-07-04,Norway,79.44
2022-07-04,Poland,60.16
2022-07-04,Slovenia,60.89
2022-07-04,South Korea,86.97
2022-07-04,Spain,0.00
2022-07-04,Switzerland,69.86
2022-07-04,Taiwan,88.81
2022-07-04,Turkey,68.04
2022-07-04,United States,78.20
