Date,Country,VaccinatedRate
2021-11-24,Australia,77.14
2021-11-24,Austria,69.40
2021-11-24,Belgium,75.84
2021-11-24,Canada,79.29
2021-11-24,Chile,87.58
2021-11-24,China,0.00
2021-11-24,Colombia,70.27
2021-11-24,Czechia,61.32
2021-11-24,Denmark,78.28
2021-11-24,Estonia,62.21
2021-11-24,Finland,0.00
2021-11-24,France,79.23
2021-11-24,Germany,70.21
2021-11-24,Greece,67.10
2021-11-24,Hungary,63.03
2021-11-24,Iceland,0.00
2021-11-24,Ireland,77.31
2021-11-24,Israel,71.52
2021-11-24,Italy,77.96
2021-11-24,Japan,79.03
2021-11-24,Latvia,67.69
2021-11-24,Lithuania,69.11
2021-11-24,Luxembourg,71.47
2021-11-24,Mexico,58.38
2021-11-24,Netherlands,0.00
2021-11-24,New Zealand,0.00
2021-11-24,Norway,77.48
2021-11-24,Poland,0.00
2021-11-24,Slovakia,47.87
2021-11-24,Slovenia,58.96
2021-11-24,South Korea,81.77
2021-11-24,Spain,81.89
2021-11-24,Sweden,71.87
2021-11-24,Switzerland,66.87
2021-11-24,Taiwan,75.91
2021-11-24,Turkey,65.99
2021-11-24,United Kingdom,74.56
2021-11-24,United States,69.82
