tDate,Country,VaccinatedRate
2022-10-18,Austria,76.19
2022-10-18,Canada,88.13
2022-10-18,Chile,94.07
2022-10-18,China,0.00
2022-10-18,Czechia,65.04
2022-10-18,Denmark,82.74
2022-10-18,Finland,0.00
2022-10-18,France,83.43
2022-10-18,Germany,77.23
2022-10-18,Greece,76.46
2022-10-18,Hungary,66.63
2022-10-18,Israel,76.44
2022-10-18,Italy,84.22
2022-10-18,Japan,82.71
2022-10-18,Lithuania,72.70
2022-10-18,Norway,79.52
2022-10-18,Poland,60.31
2022-10-18,South Korea,87.06
2022-10-18,Taiwan,91.20
2022-10-18,Turkey,68.12
