tDate,Country,VaccinatedRate
2022-06-18,Australia,86.63
2022-06-18,Belgium,79.49
2022-06-18,Canada,86.07
2022-06-18,Chile,93.65
2022-06-18,China,0.00
2022-06-18,Czechia,64.94
2022-06-18,Denmark,83.13
2022-06-18,Estonia,65.11
2022-06-18,Finland,0.00
2022-06-18,France,83.21
2022-06-18,Germany,77.10
2022-06-18,Greece,76.35
2022-06-18,Hungary,0.00
2022-06-18,Ireland,82.07
2022-06-18,Israel,76.35
2022-06-18,Italy,84.15
2022-06-18,Japan,82.28
2022-06-18,Latvia,72.09
2022-06-18,Lithuania,72.58
2022-06-18,Luxembourg,75.81
2022-06-18,New Zealand,88.30
2022-06-18,Norway,79.42
2022-06-18,Poland,60.14
2022-06-18,Slovakia,0.00
2022-06-18,Slovenia,0.00
2022-06-18,South Korea,86.96
2022-06-18,Switzerland,69.84
2022-06-18,Taiwan,0.00
2022-06-18,Turkey,68.03
2022-06-18,United States,77.92
