Date,Country,VaccinatedRate
2021-03-07,Australia,0.32
2021-03-07,Austria,6.75
2021-03-07,Belgium,5.76
2021-03-07,Canada,4.78
2021-03-07,Chile,21.14
2021-03-07,China,0.00
2021-03-07,Colombia,0.00
2021-03-07,Costa Rica,0.00
2021-03-07,Czechia,5.46
2021-03-07,Denmark,9.13
2021-03-07,Estonia,7.72
2021-03-07,Finland,0.00
2021-03-07,France,6.22
2021-03-07,Germany,6.27
2021-03-07,Greece,0.00
2021-03-07,Hungary,10.41
2021-03-07,Iceland,0.00
2021-03-07,Ireland,7.54
2021-03-07,Israel,56.25
2021-03-07,Italy,6.45
2021-03-07,Japan,0.00
2021-03-07,Latvia,3.88
2021-03-07,Lithuania,7.89
2021-03-07,Luxembourg,5.13
2021-03-07,Mexico,0.00
2021-03-07,Netherlands,7.70
2021-03-07,New Zealand,0.32
2021-03-07,Norway,7.40
2021-03-07,Poland,0.00
2021-03-07,Portugal,7.62
2021-03-07,Slovakia,6.70
2021-03-07,Slovenia,7.07
2021-03-07,South Korea,0.62
2021-03-07,Spain,7.12
2021-03-07,Sweden,7.02
2021-03-07,Switzerland,6.81
2021-03-07,Turkey,8.85
2021-03-07,United Kingdom,32.81
2021-03-07,United States,17.68
