tDate,Country,VaccinatedRate
2022-05-06,Australia,86.43
2022-05-06,Belgium,79.42
2022-05-06,Canada,85.87
2022-05-06,China,0.00
2022-05-06,Colombia,82.19
2022-05-06,Costa Rica,0.00
2022-05-06,Czechia,64.89
2022-05-06,Denmark,83.18
2022-05-06,Estonia,64.97
2022-05-06,Finland,0.00
2022-05-06,France,83.08
2022-05-06,Germany,76.89
2022-05-06,Greece,76.29
2022-05-06,Hungary,0.00
2022-05-06,Ireland,81.91
2022-05-06,Israel,76.31
2022-05-06,Italy,84.10
2022-05-06,Japan,0.00
2022-05-06,Latvia,72.04
2022-05-06,Lithuania,72.53
2022-05-06,Luxembourg,75.73
2022-05-06,New Zealand,88.23
2022-05-06,Norway,79.33
2022-05-06,Poland,60.01
2022-05-06,Slovakia,0.00
2022-05-06,Slovenia,60.87
2022-05-06,South Korea,86.91
2022-05-06,Switzerland,69.79
2022-05-06,Taiwan,83.14
2022-05-06,Turkey,67.99
2022-05-06,United States,77.56
