tDate,Country,VaccinatedRate
2022-08-04,Australia,86.87
2022-08-04,Austria,76.09
2022-08-04,Belgium,79.54
2022-08-04,Chile,93.89
2022-08-04,China,0.00
2022-08-04,Czechia,64.99
2022-08-04,Denmark,82.97
2022-08-04,Estonia,65.25
2022-08-04,France,83.34
2022-08-04,Germany,77.16
2022-08-04,Greece,76.41
2022-08-04,Hungary,0.00
2022-08-04,Ireland,82.15
2022-08-04,Israel,76.40
2022-08-04,Italy,84.18
2022-08-04,Japan,82.46
2022-08-04,Lithuania,72.63
2022-08-04,Luxembourg,75.86
2022-08-04,New Zealand,0.00
2022-08-04,Norway,79.47
2022-08-04,Poland,60.20
2022-08-04,South Korea,87.01
2022-08-04,Taiwan,89.42
2022-08-04,Turkey,68.07
