tDate,Country,VaccinatedRate
2021-01-15,Austria,1.14
2021-01-15,Belgium,1.02
2021-01-15,Canada,1.29
2021-01-15,Chile,0.07
2021-01-15,China,0.00
2021-01-15,Costa Rica,0.48
2021-01-15,Czechia,1.08
2021-01-15,Denmark,2.71
2021-01-15,Estonia,1.34
2021-01-15,Finland,0.00
2021-01-15,France,0.64
2021-01-15,Germany,1.31
2021-01-15,Greece,0.73
2021-01-15,Hungary,0.00
2021-01-15,Iceland,0.00
2021-01-15,Ireland,0.00
2021-01-15,Israel,24.01
2021-01-15,Italy,1.86
2021-01-15,Latvia,0.82
2021-01-15,Lithuania,1.86
2021-01-15,Luxembourg,0.00
2021-01-15,Mexico,0.32
2021-01-15,Netherlands,0.00
2021-01-15,Norway,0.94
2021-01-15,Poland,1.16
2021-01-15,Portugal,1.25
2021-01-15,Slovakia,1.14
2021-01-15,Slovenia,2.35
2021-01-15,Spain,1.64
2021-01-15,Sweden,0.00
2021-01-15,Switzerland,0.94
2021-01-15,Turkey,0.00
2021-01-15,United Kingdom,5.24
2021-01-15,United States,3.18
