tDate,Country,VaccinatedRate
2021-10-15,Australia,70.26
2021-10-15,Austria,64.32
2021-10-15,Belgium,74.47
2021-10-15,Canada,77.55
2021-10-15,Chile,84.01
2021-10-15,China,0.00
2021-10-15,Colombia,55.88
2021-10-15,Costa Rica,0.00
2021-10-15,Czechia,57.16
2021-10-15,Denmark,76.78
2021-10-15,Estonia,58.10
2021-10-15,Finland,75.28
2021-10-15,France,77.79
2021-10-15,Germany,68.25
2021-10-15,Greece,63.01
2021-10-15,Hungary,0.00
2021-10-15,Iceland,0.00
2021-10-15,Ireland,76.09
2021-10-15,Israel,70.60
2021-10-15,Italy,76.47
2021-10-15,Japan,0.00
2021-10-15,Latvia,54.43
2021-10-15,Lithuania,66.14
2021-10-15,Luxembourg,67.60
2021-10-15,Mexico,0.00
2021-10-15,Netherlands,0.00
2021-10-15,New Zealand,72.58
2021-10-15,Norway,76.71
2021-10-15,Poland,52.96
2021-10-15,Portugal,0.00
2021-10-15,Slovakia,45.56
2021-10-15,Slovenia,56.69
2021-10-15,South Korea,77.89
2021-10-15,Spain,0.00
2021-10-15,Sweden,0.00
2021-10-15,Switzerland,64.85
2021-10-15,Taiwan,60.35
2021-10-15,Turkey,64.44
2021-10-15,United Kingdom,72.39
2021-10-15,United States,65.70
