tDate,Country,VaccinatedRate
2021-11-15,Australia,76.03
2021-11-15,Austria,67.88
2021-11-15,Belgium,75.47
2021-11-15,Canada,78.99
2021-11-15,Chile,87.05
2021-11-15,China,0.00
2021-11-15,Colombia,65.29
2021-11-15,Costa Rica,74.37
2021-11-15,Czechia,60.02
2021-11-15,Denmark,77.81
2021-11-15,Estonia,61.65
2021-11-15,Finland,76.75
2021-11-15,France,78.83
2021-11-15,Germany,69.51
2021-11-15,Greece,65.69
2021-11-15,Hungary,62.31
2021-11-15,Iceland,0.00
2021-11-15,Ireland,77.01
2021-11-15,Israel,71.21
2021-11-15,Italy,77.65
2021-11-15,Japan,78.78
2021-11-15,Latvia,66.37
2021-11-15,Lithuania,68.44
2021-11-15,Mexico,57.93
2021-11-15,Netherlands,0.00
2021-11-15,New Zealand,78.31
2021-11-15,Norway,77.24
2021-11-15,Poland,54.21
2021-11-15,Portugal,89.04
2021-11-15,Slovakia,46.78
2021-11-15,Slovenia,58.23
2021-11-15,South Korea,81.12
2021-11-15,Spain,81.66
2021-11-15,Sweden,0.00
2021-11-15,Switzerland,66.48
2021-11-15,Taiwan,75.00
2021-11-15,Turkey,65.69
2021-11-15,United Kingdom,74.21
2021-11-15,United States,68.68
