tDate,Country,VaccinatedRate
2021-09-29,Australia,64.17
2021-09-29,Austria,63.37
2021-09-29,Belgium,73.82
2021-09-29,Canada,76.74
2021-09-29,Chile,79.90
2021-09-29,China,0.00
2021-09-29,Colombia,51.37
2021-09-29,Czechia,56.69
2021-09-29,Denmark,76.62
2021-09-29,Estonia,57.20
2021-09-29,Finland,74.44
2021-09-29,France,76.88
2021-09-29,Germany,67.41
2021-09-29,Greece,62.09
2021-09-29,Hungary,61.11
2021-09-29,Iceland,0.00
2021-09-29,Ireland,75.67
2021-09-29,Israel,69.51
2021-09-29,Italy,74.77
2021-09-29,Japan,70.36
2021-09-29,Latvia,49.30
2021-09-29,Lithuania,64.87
2021-09-29,Luxembourg,65.97
2021-09-29,Mexico,49.07
2021-09-29,Netherlands,0.00
2021-09-29,New Zealand,67.21
2021-09-29,Norway,76.05
2021-09-29,Poland,52.42
2021-09-29,Slovakia,44.89
2021-09-29,Slovenia,54.10
2021-09-29,South Korea,75.27
2021-09-29,Spain,80.61
2021-09-29,Sweden,70.35
2021-09-29,Switzerland,63.34
2021-09-29,Taiwan,54.77
2021-09-29,Turkey,0.00
2021-09-29,United Kingdom,71.59
2021-09-29,United States,64.29
