tDate,Country,VaccinatedRate
2021-04-28,Australia,0.00
2021-04-28,Austria,24.46
2021-04-28,Belgium,25.30
2021-04-28,Canada,30.90
2021-04-28,Chile,42.09
2021-04-28,China,0.00
2021-04-28,Colombia,6.26
2021-04-28,Costa Rica,0.00
2021-04-28,Czechia,19.19
2021-04-28,Denmark,22.31
2021-04-28,Estonia,24.37
2021-04-28,Finland,28.80
2021-04-28,France,23.20
2021-04-28,Germany,25.82
2021-04-28,Greece,20.24
2021-04-28,Hungary,40.17
2021-04-28,Iceland,25.35
2021-04-28,Ireland,21.42
2021-04-28,Israel,61.38
2021-04-28,Italy,22.48
2021-04-28,Japan,2.38
2021-04-28,Latvia,15.03
2021-04-28,Lithuania,24.72
2021-04-28,Luxembourg,21.49
2021-04-28,Mexico,9.39
2021-04-28,Netherlands,0.00
2021-04-28,New Zealand,3.82
2021-04-28,Norway,24.18
2021-04-28,Poland,21.77
2021-04-28,Portugal,22.85
2021-04-28,Slovakia,19.37
2021-04-28,Slovenia,20.03
2021-04-28,South Korea,5.45
2021-04-28,Spain,24.64
2021-04-28,Sweden,0.00
2021-04-28,Switzerland,19.46
2021-04-28,Taiwan,0.21
2021-04-28,Turkey,15.89
2021-04-28,United Kingdom,49.99
2021-04-28,United States,42.86
