tDate,Country,VaccinatedRate
2022-03-29,Australia,86.10
2022-03-29,Austria,0.00
2022-03-29,Belgium,79.36
2022-03-29,Canada,0.00
2022-03-29,Chile,93.03
2022-03-29,China,0.00
2022-03-29,Colombia,81.86
2022-03-29,Czechia,64.82
2022-03-29,Denmark,83.27
2022-03-29,Estonia,64.83
2022-03-29,Finland,81.21
2022-03-29,France,82.53
2022-03-29,Germany,75.89
2022-03-29,Greece,76.14
2022-03-29,Hungary,66.45
2022-03-29,Iceland,90.22
2022-03-29,Ireland,81.67
2022-03-29,Israel,76.26
2022-03-29,Italy,84.03
2022-03-29,Japan,81.29
2022-03-29,Latvia,71.98
2022-03-29,Lithuania,72.44
2022-03-29,Mexico,65.70
2022-03-29,New Zealand,88.14
2022-03-29,Norway,79.26
2022-03-29,Poland,59.75
2022-03-29,Slovenia,60.84
2022-03-29,South Korea,86.74
2022-03-29,Spain,0.00
2022-03-29,Sweden,0.00
2022-03-29,Switzerland,69.78
2022-03-29,Taiwan,81.53
2022-03-29,Turkey,67.94
2022-03-29,United Kingdom,77.40
2022-03-29,United States,76.77
