tDate,Country,VaccinatedRate
2022-05-24,Australia,86.52
2022-05-24,Canada,86.59
2022-05-24,Chile,93.44
2022-05-24,China,0.00
2022-05-24,Czechia,64.91
2022-05-24,Estonia,65.04
2022-05-24,Finland,0.00
2022-05-24,France,83.14
2022-05-24,Germany,76.93
2022-05-24,Greece,76.32
2022-05-24,Hungary,66.53
2022-05-24,Ireland,81.99
2022-05-24,Israel,76.33
2022-05-24,Italy,84.12
2022-05-24,Japan,82.12
2022-05-24,Latvia,72.06
2022-05-24,Lithuania,72.55
2022-05-24,New Zealand,88.26
2022-05-24,Norway,79.36
2022-05-24,Poland,60.07
2022-05-24,Slovenia,60.88
2022-05-24,South Korea,86.93
2022-05-24,Spain,0.00
2022-05-24,Taiwan,84.68
2022-05-24,Turkey,68.01
2022-05-24,United States,77.63
