tDate,Country,VaccinatedRate
2021-10-04,Australia,66.26
2021-10-04,Austria,63.67
2021-10-04,Belgium,74.03
2021-10-04,Canada,0.00
2021-10-04,Chile,81.53
2021-10-04,China,0.00
2021-10-04,Colombia,52.96
2021-10-04,Costa Rica,67.52
2021-10-04,Czechia,56.81
2021-10-04,Denmark,76.67
2021-10-04,Estonia,57.46
2021-10-04,Finland,74.71
2021-10-04,France,77.14
2021-10-04,Germany,67.64
2021-10-04,Greece,62.33
2021-10-04,Hungary,61.21
2021-10-04,Iceland,0.00
2021-10-04,Ireland,75.80
2021-10-04,Israel,69.99
2021-10-04,Italy,75.29
2021-10-04,Japan,72.07
2021-10-04,Latvia,49.78
2021-10-04,Lithuania,65.24
2021-10-04,Luxembourg,66.14
2021-10-04,Mexico,50.43
2021-10-04,Netherlands,0.00
2021-10-04,New Zealand,68.79
2021-10-04,Norway,76.34
2021-10-04,Poland,52.61
2021-10-04,Portugal,88.10
2021-10-04,Slovakia,45.06
2021-10-04,Slovenia,54.37
2021-10-04,South Korea,76.70
2021-10-04,Spain,80.74
2021-10-04,Sweden,0.00
2021-10-04,Switzerland,63.84
2021-10-04,Taiwan,56.70
2021-10-04,Turkey,63.66
2021-10-04,United Kingdom,71.83
2021-10-04,United States,64.73
