tDate,Country,VaccinatedRate
2022-05-14,Australia,86.46
2022-05-14,Austria,0.00
2022-05-14,Belgium,79.44
2022-05-14,Canada,86.15
2022-05-14,Chile,93.35
2022-05-14,China,0.00
2022-05-14,Costa Rica,0.00
2022-05-14,Czechia,64.90
2022-05-14,Denmark,83.17
2022-05-14,Estonia,65.00
2022-05-14,France,83.11
2022-05-14,Germany,76.90
2022-05-14,Greece,76.30
2022-05-14,Hungary,0.00
2022-05-14,Ireland,81.95
2022-05-14,Israel,76.32
2022-05-14,Italy,84.11
2022-05-14,Japan,0.00
2022-05-14,Latvia,72.05
2022-05-14,Lithuania,72.54
2022-05-14,Mexico,0.00
2022-05-14,Netherlands,78.43
2022-05-14,New Zealand,88.24
2022-05-14,Norway,79.34
2022-05-14,Poland,60.02
2022-05-14,Slovakia,0.00
2022-05-14,Slovenia,60.88
2022-05-14,South Korea,86.92
2022-05-14,Switzerland,69.79
2022-05-14,Taiwan,0.00
2022-05-14,Turkey,68.00
2022-05-14,United States,77.49
