Date,Country,VaccinatedRate
2021-08-01,Australia,32.67
2021-08-01,Austria,58.63
2021-08-01,Belgium,69.23
2021-08-01,Canada,70.93
2021-08-01,Chile,71.98
2021-08-01,China,0.00
2021-08-01,Colombia,35.04
2021-08-01,Czechia,52.71
2021-08-01,Denmark,72.47
2021-08-01,Estonia,48.37
2021-08-01,Finland,66.63
2021-08-01,France,65.09
2021-08-01,Germany,61.27
2021-08-01,Greece,55.02
2021-08-01,Hungary,58.38
2021-08-01,Iceland,0.00
2021-08-01,Ireland,66.61
2021-08-01,Israel,65.85
2021-08-01,Italy,63.85
2021-08-01,Japan,41.00
2021-08-01,Latvia,41.29
2021-08-01,Lithuania,52.62
2021-08-01,Luxembourg,0.00
2021-08-01,Mexico,36.61
2021-08-01,Netherlands,69.59
2021-08-01,New Zealand,24.60
2021-08-01,Norway,65.80
2021-08-01,Poland,48.57
2021-08-01,Portugal,0.00
2021-08-01,Slovakia,41.68
2021-08-01,Slovenia,44.31
2021-08-01,South Korea,37.58
2021-08-01,Spain,68.82
2021-08-01,Sweden,0.00
2021-08-01,Switzerland,53.62
2021-08-01,Taiwan,33.04
2021-08-01,Turkey,48.28
2021-08-01,United Kingdom,68.67
2021-08-01,United States,57.52
