tDate,Country,VaccinatedRate
2021-11-29,Australia,77.56
2021-11-29,Austria,70.11
2021-11-29,Belgium,75.97
2021-11-29,Canada,79.90
2021-11-29,Chile,87.76
2021-11-29,China,0.00
2021-11-29,Colombia,72.81
2021-11-29,Costa Rica,75.65
2021-11-29,Czechia,61.96
2021-11-29,Denmark,78.53
2021-11-29,Estonia,62.44
2021-11-29,Finland,77.27
2021-11-29,France,79.43
2021-11-29,Germany,70.77
2021-11-29,Greece,67.83
2021-11-29,Hungary,63.59
2021-11-29,Iceland,0.00
2021-11-29,Ireland,77.45
2021-11-29,Israel,71.98
2021-11-29,Italy,78.19
2021-11-29,Japan,79.15
2021-11-29,Latvia,68.25
2021-11-29,Lithuania,69.44
2021-11-29,Luxembourg,0.00
2021-11-29,Mexico,58.87
2021-11-29,Netherlands,0.00
2021-11-29,New Zealand,80.01
2021-11-29,Norway,77.57
2021-11-29,Poland,55.11
2021-11-29,Portugal,0.00
2021-11-29,Slovakia,48.38
2021-11-29,Slovenia,59.19
2021-11-29,South Korea,82.11
2021-11-29,Spain,82.02
2021-11-29,Sweden,0.00
2021-11-29,Switzerland,67.05
2021-11-29,Taiwan,76.36
2021-11-29,Turkey,66.12
2021-11-29,United Kingdom,74.72
2021-11-29,United States,70.35
