tDate,Country,VaccinatedRate
2021-11-03,Australia,74.36
2021-11-03,Austria,65.58
2021-11-03,Belgium,75.03
2021-11-03,Canada,78.52
2021-11-03,Chile,86.12
2021-11-03,China,0.00
2021-11-03,Colombia,59.68
2021-11-03,Czechia,58.54
2021-11-03,Denmark,77.17
2021-11-03,Estonia,60.53
2021-11-03,Finland,76.32
2021-11-03,France,78.42
2021-11-03,Germany,68.94
2021-11-03,Greece,64.28
2021-11-03,Hungary,61.89
2021-11-03,Iceland,0.00
2021-11-03,Ireland,76.67
2021-11-03,Israel,71.04
2021-11-03,Italy,77.32
2021-11-03,Japan,78.05
2021-11-03,Latvia,63.39
2021-11-03,Lithuania,67.48
2021-11-03,Luxembourg,69.76
2021-11-03,Mexico,57.30
2021-11-03,Netherlands,0.00
2021-11-03,New Zealand,0.00
2021-11-03,Norway,77.02
2021-11-03,Poland,53.67
2021-11-03,Slovakia,46.04
2021-11-03,Slovenia,57.30
2021-11-03,South Korea,79.78
2021-11-03,Spain,81.44
2021-11-03,Sweden,71.44
2021-11-03,Switzerland,65.80
2021-11-03,Taiwan,72.88
2021-11-03,Turkey,65.28
2021-11-03,United Kingdom,73.47
2021-11-03,United States,67.05
