Date,Country,VaccinatedRate
2021-03-27,Australia,0.00
2021-03-27,Austria,12.95
2021-03-27,Belgium,11.20
2021-03-27,Canada,11.31
2021-03-27,Chile,33.32
2021-03-27,China,0.00
2021-03-27,Colombia,3.03
2021-03-27,Costa Rica,0.00
2021-03-27,Czechia,10.64
2021-03-27,Denmark,11.55
2021-03-27,Estonia,14.61
2021-03-27,Finland,15.01
2021-03-27,France,12.18
2021-03-27,Germany,10.82
2021-03-27,Greece,10.18
2021-03-27,Hungary,19.76
2021-03-27,Iceland,0.00
2021-03-27,Ireland,11.59
2021-03-27,Israel,59.43
2021-03-27,Italy,10.77
2021-03-27,Japan,0.00
2021-03-27,Latvia,6.98
2021-03-27,Lithuania,12.15
2021-03-27,Luxembourg,0.00
2021-03-27,Mexico,4.53
2021-03-27,Netherlands,0.00
2021-03-27,New Zealand,0.91
2021-03-27,Norway,11.52
2021-03-27,Poland,0.00
2021-03-27,Portugal,11.03
2021-03-27,Slovakia,11.93
2021-03-27,Slovenia,11.24
2021-03-27,South Korea,1.54
2021-03-27,Spain,0.00
2021-03-27,Sweden,0.00
2021-03-27,Switzerland,9.92
2021-03-27,Taiwan,0.04
2021-03-27,Turkey,9.66
2021-03-27,United Kingdom,44.21
2021-03-27,United States,27.55
