tDate,Country,VaccinatedRate
2021-05-24,Australia,12.40
2021-05-24,Austria,37.72
2021-05-24,Belgium,38.12
2021-05-24,Canada,51.77
2021-05-24,Chile,51.21
2021-05-24,China,0.00
2021-05-24,Colombia,10.30
2021-05-24,Costa Rica,16.88
2021-05-24,Czechia,33.17
2021-05-24,Denmark,32.49
2021-05-24,Estonia,33.33
2021-05-24,Finland,0.00
2021-05-24,France,36.26
2021-05-24,Germany,40.23
2021-05-24,Greece,31.64
2021-05-24,Hungary,52.17
2021-05-24,Iceland,0.00
2021-05-24,Ireland,0.00
2021-05-24,Israel,61.94
2021-05-24,Italy,35.84
2021-05-24,Japan,6.79
2021-05-24,Latvia,26.74
2021-05-24,Lithuania,35.13
2021-05-24,Luxembourg,0.00
2021-05-24,Mexico,14.08
2021-05-24,Netherlands,0.00
2021-05-24,New Zealand,7.46
2021-05-24,Norway,29.84
2021-05-24,Poland,33.90
2021-05-24,Portugal,35.49
2021-05-24,Slovakia,29.41
2021-05-24,Slovenia,30.41
2021-05-24,South Korea,7.46
2021-05-24,Spain,36.27
2021-05-24,Sweden,0.00
2021-05-24,Switzerland,31.94
2021-05-24,Taiwan,1.31
2021-05-24,Turkey,18.95
2021-05-24,United Kingdom,55.99
2021-05-24,United States,49.23
