tDate,Country,VaccinatedRate
2022-09-04,Australia,86.97
2022-09-04,Austria,76.12
2022-09-04,Canada,0.00
2022-09-04,China,0.00
2022-09-04,Czechia,65.02
2022-09-04,Denmark,82.89
2022-09-04,France,83.38
2022-09-04,Germany,77.19
2022-09-04,Greece,76.43
2022-09-04,Israel,76.42
2022-09-04,Italy,84.20
2022-09-04,Japan,82.61
2022-09-04,Lithuania,72.66
2022-09-04,Luxembourg,75.87
2022-09-04,Norway,79.49
2022-09-04,Poland,60.25
2022-09-04,South Korea,87.04
2022-09-04,Taiwan,90.40
2022-09-04,Turkey,68.10
