Date,Country,VaccinatedRate
2021-08-29,Australia,46.28
2021-08-29,Austria,60.75
2021-08-29,Belgium,72.30
2021-08-29,Canada,73.14
2021-08-29,Chile,74.86
2021-08-29,China,0.00
2021-08-29,Colombia,45.43
2021-08-29,Costa Rica,0.00
2021-08-29,Czechia,55.31
2021-08-29,Denmark,75.71
2021-08-29,Estonia,54.64
2021-08-29,Finland,72.37
2021-08-29,France,73.84
2021-08-29,Germany,64.51
2021-08-29,Greece,57.95
2021-08-29,Hungary,59.58
2021-08-29,Iceland,0.00
2021-08-29,Ireland,73.82
2021-08-29,Israel,67.84
2021-08-29,Italy,70.15
2021-08-29,Japan,56.09
2021-08-29,Latvia,45.75
2021-08-29,Lithuania,61.31
2021-08-29,Luxembourg,63.97
2021-08-29,Mexico,44.18
2021-08-29,Netherlands,69.80
2021-08-29,New Zealand,44.82
2021-08-29,Norway,70.47
2021-08-29,Poland,50.90
2021-08-29,Portugal,84.36
2021-08-29,Slovakia,43.51
2021-08-29,Slovenia,47.50
2021-08-29,South Korea,55.27
2021-08-29,Spain,77.75
2021-08-29,Sweden,0.00
2021-08-29,Switzerland,56.82
2021-08-29,Taiwan,41.94
2021-08-29,Turkey,56.20
2021-08-29,United Kingdom,70.42
2021-08-29,United States,61.41
