tDate,Country,VaccinatedRate
2022-07-02,Australia,86.69
2022-07-02,Belgium,79.51
2022-07-02,Canada,86.11
2022-07-02,Chile,93.71
2022-07-02,China,0.00
2022-07-02,Czechia,64.95
2022-07-02,Denmark,83.07
2022-07-02,Estonia,65.14
2022-07-02,Finland,0.00
2022-07-02,France,83.25
2022-07-02,Germany,77.12
2022-07-02,Greece,76.36
2022-07-02,Hungary,0.00
2022-07-02,Ireland,82.10
2022-07-02,Israel,76.37
2022-07-02,Italy,84.16
2022-07-02,Japan,82.31
2022-07-02,Latvia,72.10
2022-07-02,Lithuania,0.00
2022-07-02,Luxembourg,75.83
2022-07-02,New Zealand,88.32
2022-07-02,Norway,79.44
2022-07-02,Poland,60.15
2022-07-02,Slovenia,0.00
2022-07-02,South Korea,86.97
2022-07-02,Switzerland,69.86
2022-07-02,Taiwan,0.00
2022-07-02,Turkey,68.04
2022-07-02,United States,78.19
