Date,Country,VaccinatedRate
2021-02-06,Austria,2.85
2021-02-06,Belgium,3.09
2021-02-06,Canada,2.35
2021-02-06,Chile,3.18
2021-02-06,China,0.00
2021-02-06,Costa Rica,0.00
2021-02-06,Czechia,2.46
2021-02-06,Denmark,3.23
2021-02-06,Estonia,2.70
2021-02-06,Finland,3.05
2021-02-06,France,3.08
2021-02-06,Germany,2.72
2021-02-06,Greece,3.07
2021-02-06,Hungary,2.97
2021-02-06,Iceland,0.00
2021-02-06,Ireland,0.00
2021-02-06,Israel,39.17
2021-02-06,Italy,2.41
2021-02-06,Latvia,0.96
2021-02-06,Lithuania,2.95
2021-02-06,Luxembourg,0.00
2021-02-06,Mexico,0.49
2021-02-06,Netherlands,0.00
2021-02-06,Norway,3.30
2021-02-06,Poland,3.18
2021-02-06,Portugal,3.12
2021-02-06,Slovakia,3.40
2021-02-06,Slovenia,2.71
2021-02-06,Spain,0.00
2021-02-06,Sweden,0.00
2021-02-06,Switzerland,3.93
2021-02-06,Turkey,0.00
2021-02-06,United Kingdom,17.62
2021-02-06,United States,9.09
