Date,Country,VaccinatedRate
2021-07-01,Australia,0.00
2021-07-01,Austria,53.32
2021-07-01,Belgium,62.83
2021-07-01,Canada,67.67
2021-07-01,Chile,66.71
2021-07-01,China,0.00
2021-07-01,Colombia,22.71
2021-07-01,Costa Rica,0.00
2021-07-01,Czechia,47.56
2021-07-01,Denmark,58.02
2021-07-01,Estonia,42.41
2021-07-01,Finland,0.00
2021-07-01,France,52.63
2021-07-01,Germany,55.62
2021-07-01,Greece,47.09
2021-07-01,Iceland,75.69
2021-07-01,Ireland,0.00
2021-07-01,Israel,63.90
2021-07-01,Italy,57.24
2021-07-01,Japan,26.75
2021-07-01,Latvia,35.60
2021-07-01,Lithuania,46.37
2021-07-01,Luxembourg,0.00
2021-07-01,Mexico,24.54
2021-07-01,Netherlands,0.00
2021-07-01,New Zealand,15.07
2021-07-01,Norway,50.62
2021-07-01,Poland,44.90
2021-07-01,Portugal,0.00
2021-07-01,Slovakia,37.52
2021-07-01,Slovenia,39.75
2021-07-01,South Korea,29.61
2021-07-01,Spain,55.51
2021-07-01,Sweden,0.00
2021-07-01,Switzerland,49.93
2021-07-01,Taiwan,8.57
2021-07-01,Turkey,41.53
2021-07-01,United Kingdom,66.00
2021-07-01,United States,54.47
