Date,Country,VaccinatedRate
2022-04-12,Australia,86.26
2022-04-12,Canada,86.73
2022-04-12,Chile,93.14
2022-04-12,China,0.00
2022-04-12,Czechia,64.85
2022-04-12,Denmark,83.24
2022-04-12,Estonia,64.88
2022-04-12,Finland,0.00
2022-04-12,France,82.57
2022-04-12,Germany,75.94
2022-04-12,Greece,76.23
2022-04-12,Hungary,66.48
2022-04-12,Israel,76.28
2022-04-12,Italy,84.06
2022-04-12,Japan,81.59
2022-04-12,Latvia,72.00
2022-04-12,Lithuania,72.48
2022-04-12,New Zealand,88.18
2022-04-12,Norway,79.28
2022-04-12,Poland,0.00
2022-04-12,Slovenia,60.85
2022-04-12,South Korea,86.84
2022-04-12,Spain,88.10
2022-04-12,Taiwan,81.84
2022-04-12,Turkey,67.96
2022-04-12,United Kingdom,77.64
2022-04-12,United States,77.04
