tDate,Country,VaccinatedRate
2021-07-23,Australia,29.73
2021-07-23,Austria,57.85
2021-07-23,Belgium,67.88
2021-07-23,Canada,70.15
2021-07-23,Chile,71.57
2021-07-23,China,0.00
2021-07-23,Colombia,30.97
2021-07-23,Costa Rica,0.00
2021-07-23,Czechia,51.43
2021-07-23,Denmark,69.95
2021-07-23,Estonia,46.54
2021-07-23,Finland,0.00
2021-07-23,France,60.56
2021-07-23,Germany,60.37
2021-07-23,Greece,53.79
2021-07-23,Iceland,78.00
2021-07-23,Ireland,62.60
2021-07-23,Israel,65.50
2021-07-23,Italy,61.71
2021-07-23,Japan,37.85
2021-07-23,Latvia,39.99
2021-07-23,Lithuania,50.14
2021-07-23,Luxembourg,0.00
2021-07-23,Mexico,31.89
2021-07-23,Netherlands,0.00
2021-07-23,New Zealand,20.29
2021-07-23,Norway,62.39
2021-07-23,Poland,47.65
2021-07-23,Portugal,66.40
2021-07-23,Slovakia,40.98
2021-07-23,Slovenia,43.16
2021-07-23,South Korea,32.56
2021-07-23,Spain,0.00
2021-07-23,Sweden,0.00
2021-07-23,Switzerland,52.81
2021-07-23,Taiwan,25.64
2021-07-23,Turkey,46.24
2021-07-23,United Kingdom,68.21
2021-07-23,United States,56.34
