tDate,Country,VaccinatedRate
2022-01-31,Australia,84.08
2022-01-31,Austria,74.71
2022-01-31,Belgium,78.63
2022-01-31,Canada,84.96
2022-01-31,Chile,91.71
2022-01-31,China,0.00
2022-01-31,Colombia,78.70
2022-01-31,Costa Rica,79.00
2022-01-31,Czechia,64.59
2022-01-31,Denmark,83.34
2022-01-31,Estonia,64.48
2022-01-31,Finland,79.10
2022-01-31,France,82.22
2022-01-31,Germany,75.14
2022-01-31,Greece,74.78
2022-01-31,Hungary,66.06
2022-01-31,Iceland,0.00
2022-01-31,Ireland,80.71
2022-01-31,Israel,76.12
2022-01-31,Italy,83.43
2022-01-31,Japan,0.00
2022-01-31,Latvia,71.64
2022-01-31,Lithuania,72.21
2022-01-31,Mexico,64.19
2022-01-31,Netherlands,0.00
2022-01-31,New Zealand,85.87
2022-01-31,Norway,78.96
2022-01-31,Poland,59.05
2022-01-31,Portugal,94.19
2022-01-31,Slovenia,60.66
2022-01-31,South Korea,86.16
2022-01-31,Spain,87.54
2022-01-31,Sweden,0.00
2022-01-31,Switzerland,69.66
2022-01-31,Turkey,67.52
2022-01-31,United Kingdom,76.77
2022-01-31,United States,75.27
