Date,Country,VaccinatedRate
2021-04-11,Australia,0.00
2021-04-11,Austria,17.00
2021-04-11,Belgium,16.94
2021-04-11,Canada,18.91
2021-04-11,Chile,38.42
2021-04-11,China,0.00
2021-04-11,Colombia,0.00
2021-04-11,Costa Rica,0.00
2021-04-11,Czechia,13.02
2021-04-11,Denmark,15.05
2021-04-11,Estonia,19.54
2021-04-11,Finland,20.26
2021-04-11,France,16.96
2021-04-11,Germany,15.87
2021-04-11,Greece,0.00
2021-04-11,Hungary,30.11
2021-04-11,Iceland,0.00
2021-04-11,Ireland,15.04
2021-04-11,Israel,60.52
2021-04-11,Italy,15.50
2021-04-11,Japan,0.00
2021-04-11,Latvia,10.04
2021-04-11,Lithuania,18.13
2021-04-11,Luxembourg,15.13
2021-04-11,Mexico,7.43
2021-04-11,Netherlands,15.56
2021-04-11,New Zealand,1.94
2021-04-11,Norway,16.23
2021-04-11,Poland,14.77
2021-04-11,Portugal,15.63
2021-04-11,Slovakia,15.94
2021-04-11,Slovenia,16.40
2021-04-11,South Korea,2.24
2021-04-11,Spain,0.00
2021-04-11,Sweden,15.65
2021-04-11,Switzerland,12.57
2021-04-11,Taiwan,0.10
2021-04-11,Turkey,12.83
2021-04-11,United Kingdom,47.20
2021-04-11,United States,35.82
