tDate,Country,VaccinatedRate
2022-07-23,Australia,86.81
2022-07-23,Belgium,79.53
2022-07-23,Canada,86.20
2022-07-23,Chile,93.83
2022-07-23,China,0.00
2022-07-23,Czechia,64.97
2022-07-23,Denmark,83.01
2022-07-23,Estonia,65.20
2022-07-23,France,83.32
2022-07-23,Germany,77.15
2022-07-23,Greece,76.39
2022-07-23,Hungary,0.00
2022-07-23,Ireland,82.15
2022-07-23,Israel,76.39
2022-07-23,Italy,84.17
2022-07-23,Japan,82.39
2022-07-23,Lithuania,72.61
2022-07-23,Luxembourg,75.85
2022-07-23,New Zealand,88.36
2022-07-23,Norway,79.46
2022-07-23,Poland,60.18
2022-07-23,Slovakia,0.00
2022-07-23,South Korea,87.00
2022-07-23,Switzerland,69.88
2022-07-23,Taiwan,0.00
2022-07-23,Turkey,68.05
2022-07-23,United States,78.58
