tDate,Country,VaccinatedRate
2021-08-05,Australia,34.03
2021-08-05,Austria,59.01
2021-08-05,Belgium,70.11
2021-08-05,Canada,71.25
2021-08-05,Chile,73.15
2021-08-05,China,0.00
2021-08-05,Colombia,37.24
2021-08-05,Costa Rica,0.00
2021-08-05,Czechia,53.35
2021-08-05,Denmark,73.37
2021-08-05,Estonia,49.64
2021-08-05,Finland,67.05
2021-08-05,France,67.33
2021-08-05,Germany,61.74
2021-08-05,Greece,55.61
2021-08-05,Hungary,58.56
2021-08-05,Iceland,0.00
2021-08-05,Ireland,68.13
2021-08-05,Israel,66.02
2021-08-05,Italy,64.98
2021-08-05,Japan,46.09
2021-08-05,Latvia,42.01
2021-08-05,Lithuania,54.45
2021-08-05,Luxembourg,62.28
2021-08-05,Mexico,38.38
2021-08-05,Netherlands,0.00
2021-08-05,New Zealand,27.03
2021-08-05,Norway,67.70
2021-08-05,Poland,48.99
2021-08-05,Portugal,70.42
2021-08-05,Slovakia,41.80
2021-08-05,Slovenia,45.00
2021-08-05,South Korea,39.62
2021-08-05,Spain,70.90
2021-08-05,Sweden,63.80
2021-08-05,Switzerland,54.05
2021-08-05,Taiwan,35.29
2021-08-05,Turkey,48.62
2021-08-05,United Kingdom,68.85
2021-08-05,United States,58.03
