Date,Country,VaccinatedRate
2022-07-26,Australia,86.82
2022-07-26,Chile,93.84
2022-07-26,China,0.00
2022-07-26,Czechia,64.98
2022-07-26,Denmark,83.02
2022-07-26,France,83.32
2022-07-26,Germany,77.15
2022-07-26,Greece,76.39
2022-07-26,Hungary,66.57
2022-07-26,Israel,76.39
2022-07-26,Italy,84.18
2022-07-26,Japan,82.39
2022-07-26,Lithuania,72.61
2022-07-26,New Zealand,88.36
2022-07-26,Norway,79.46
2022-07-26,Poland,60.18
2022-07-26,South Korea,87.00
2022-07-26,Taiwan,89.20
2022-07-26,Turkey,68.06
