tDate,Country,VaccinatedRate
2022-09-26,Austria,76.15
2022-09-26,Canada,87.50
2022-09-26,Chile,94.05
2022-09-26,China,0.00
2022-09-26,Czechia,65.03
2022-09-26,Denmark,82.81
2022-09-26,Estonia,65.42
2022-09-26,France,83.40
2022-09-26,Germany,77.21
2022-09-26,Greece,76.45
2022-09-26,Hungary,0.00
2022-09-26,Israel,76.43
2022-09-26,Italy,84.21
2022-09-26,Japan,82.67
2022-09-26,Lithuania,72.69
2022-09-26,New Zealand,88.42
2022-09-26,Norway,79.51
2022-09-26,Poland,60.28
2022-09-26,South Korea,87.05
2022-09-26,Switzerland,69.91
2022-09-26,Taiwan,90.97
2022-09-26,Turkey,68.11
