tDate,Country,VaccinatedRate
2021-09-10,Australia,53.31
2021-09-10,Austria,61.89
2021-09-10,Belgium,73.01
2021-09-10,Canada,74.37
2021-09-10,Chile,75.34
2021-09-10,China,0.00
2021-09-10,Colombia,47.66
2021-09-10,Costa Rica,0.00
2021-09-10,Czechia,56.00
2021-09-10,Denmark,76.21
2021-09-10,Estonia,55.81
2021-09-10,Finland,73.37
2021-09-10,France,75.56
2021-09-10,Germany,65.89
2021-09-10,Greece,60.16
2021-09-10,Iceland,81.69
2021-09-10,Ireland,74.87
2021-09-10,Israel,68.66
2021-09-10,Italy,72.34
2021-09-10,Japan,0.00
2021-09-10,Latvia,46.95
2021-09-10,Lithuania,63.16
2021-09-10,Luxembourg,65.57
2021-09-10,Mexico,46.42
2021-09-10,Netherlands,0.00
2021-09-10,New Zealand,57.69
2021-09-10,Norway,72.71
2021-09-10,Poland,51.60
2021-09-10,Portugal,86.59
2021-09-10,Slovakia,44.05
2021-09-10,Slovenia,49.32
2021-09-10,South Korea,63.34
2021-09-10,Spain,0.00
2021-09-10,Sweden,68.96
2021-09-10,Switzerland,59.11
2021-09-10,Taiwan,47.22
2021-09-10,Turkey,60.25
2021-09-10,United Kingdom,70.96
2021-09-10,United States,62.69
