Date,Country,VaccinatedRate
2022-08-17,Australia,86.92
2022-08-17,Austria,76.10
2022-08-17,Chile,93.94
2022-08-17,China,0.00
2022-08-17,Czechia,65.00
2022-08-17,Denmark,82.95
2022-08-17,Finland,81.48
2022-08-17,France,83.36
2022-08-17,Germany,77.17
2022-08-17,Greece,76.41
2022-08-17,Israel,76.41
2022-08-17,Italy,84.19
2022-08-17,Japan,82.52
2022-08-17,Lithuania,72.64
2022-08-17,Norway,79.48
2022-08-17,Poland,60.22
2022-08-17,South Korea,87.03
2022-08-17,Sweden,0.00
2022-08-17,Taiwan,89.68
2022-08-17,Turkey,68.09
