tDate,Country,VaccinatedRate
2022-10-19,Austria,76.19
2022-10-19,Canada,88.18
2022-10-19,Chile,94.07
2022-10-19,China,0.00
2022-10-19,Czechia,65.04
2022-10-19,Denmark,82.74
2022-10-19,Finland,81.51
2022-10-19,France,83.43
2022-10-19,Germany,77.23
2022-10-19,Greece,76.46
2022-10-19,Israel,76.44
2022-10-19,Italy,84.23
2022-10-19,Lithuania,72.70
2022-10-19,Norway,79.52
2022-10-19,Poland,60.31
2022-10-19,South Korea,87.06
2022-10-19,Sweden,0.00
2022-10-19,Taiwan,91.21
2022-10-19,Turkey,68.12
