tDate,Country,VaccinatedRate
2022-02-14,Australia,85.01
2022-02-14,Belgium,79.03
2022-02-14,Canada,85.29
2022-02-14,Chile,92.16
2022-02-14,China,0.00
2022-02-14,Colombia,79.90
2022-02-14,Costa Rica,80.16
2022-02-14,Czechia,64.67
2022-02-14,Denmark,83.34
2022-02-14,Estonia,64.61
2022-02-14,Finland,80.48
2022-02-14,France,82.39
2022-02-14,Germany,75.46
2022-02-14,Greece,75.44
2022-02-14,Hungary,66.26
2022-02-14,Iceland,0.00
2022-02-14,Ireland,81.08
2022-02-14,Israel,76.19
2022-02-14,Italy,83.70
2022-02-14,Japan,80.55
2022-02-14,Latvia,71.82
2022-02-14,Lithuania,72.31
2022-02-14,Mexico,64.57
2022-02-14,Netherlands,0.00
2022-02-14,New Zealand,87.03
2022-02-14,Norway,79.14
2022-02-14,Poland,59.41
2022-02-14,Portugal,94.82
2022-02-14,Slovenia,60.76
2022-02-14,South Korea,86.36
2022-02-14,Spain,87.73
2022-02-14,Sweden,0.00
2022-02-14,Switzerland,69.69
2022-02-14,Taiwan,80.61
2022-02-14,Turkey,67.70
2022-02-14,United Kingdom,77.00
2022-02-14,United States,75.86
