tDate,Country,VaccinatedRate
2022-05-18,Australia,86.49
2022-05-18,Austria,0.00
2022-05-18,Belgium,79.45
2022-05-18,Canada,86.37
2022-05-18,Chile,93.38
2022-05-18,China,0.00
2022-05-18,Czechia,64.90
2022-05-18,Denmark,83.18
2022-05-18,Finland,0.00
2022-05-18,France,83.12
2022-05-18,Germany,76.91
2022-05-18,Greece,76.31
2022-05-18,Ireland,81.96
2022-05-18,Israel,76.32
2022-05-18,Italy,84.11
2022-05-18,Japan,82.06
2022-05-18,Latvia,72.06
2022-05-18,Lithuania,72.54
2022-05-18,Luxembourg,75.75
2022-05-18,New Zealand,0.00
2022-05-18,Norway,79.35
2022-05-18,Poland,60.05
2022-05-18,Slovenia,60.88
2022-05-18,South Korea,86.93
2022-05-18,Spain,88.19
2022-05-18,Sweden,0.00
2022-05-18,Taiwan,84.16
2022-05-18,Turkey,68.01
2022-05-18,United Kingdom,78.29
2022-05-18,United States,77.52
