tDate, Country,Variant,total_sequences,cluster_sequences,proportion
2021-02-22,Angola,20H.Beta.V2,27,12,0.444444444444
2021-02-22,Argentina,20J.Gamma.V3,17,1,0.058823529411
2021-02-22,Aruba,20I.Alpha.V1,71,24,0.338028169014
2021-02-22,Australia,20I.Alpha.V1,24,13,0.541666666666
2021-02-22,Australia,21A.Delta,24,0,0.000000000000
2021-02-22,Austria,20H.Beta.V2,189,10,0.052910052910
2021-02-22,Austria,20I.Alpha.V1,189,108,0.571428571428
2021-02-22,Austria,21A.Delta,189,0,0.000000000000
2021-02-22,Bangladesh,20H.Beta.V2,15,2,0.133333333333
2021-02-22,Belgium,20H.Beta.V2,995,80,0.080402010050
2021-02-22,Belgium,20I.Alpha.V1,995,520,0.522613065326
2021-02-22,Belgium,20J.Gamma.V3,995,27,0.027135678391
2021-02-22,Belgium,21A.Delta,995,0,0.000000000000
2021-02-22,Botswana,20H.Beta.V2,4,4,1.000000000000
2021-02-22,Brazil,20I.Alpha.V1,537,13,0.024208566108
2021-02-22,Brazil,20J.Gamma.V3,537,342,0.636871508379
2021-02-22,Bulgaria,20I.Alpha.V1,139,130,0.935251798561
2021-02-22,Cambodia,20I.Alpha.V1,7,6,0.857142857142
2021-02-22,Canada,20H.Beta.V2,1256,15,0.011942675159
2021-02-22,Canada,20I.Alpha.V1,1256,316,0.251592356687
2021-02-22,Canada,20J.Gamma.V3,1256,5,0.003980891719
2021-02-22,Canada,21A.Delta,1256,0,0.000000000000
2021-02-22,Canada,21C.Epsilon,1256,12,0.009554140127
2021-02-22,Canada,21D.Eta,1256,41,0.032643312101
2021-02-22,Chile,20J.Gamma.V3,38,1,0.026315789473
2021-02-22,Chile,21G.Lambda,38,3,0.078947368421
2021-02-22,Colombia,20J.Gamma.V3,11,2,0.181818181818
2021-02-22,Croatia,20I.Alpha.V1,231,103,0.445887445887
2021-02-22,Curacao,20I.Alpha.V1,18,13,0.722222222222
2021-02-22,Czechia,20I.Alpha.V1,284,217,0.764084507042
2021-02-22,Denmark,20I.Alpha.V1,2374,1520,0.640269587194
2021-02-22,Denmark,21A.Delta,2374,0,0.000000000000
2021-02-22,Denmark,21D.Eta,2374,40,0.016849199663
2021-02-22,Estonia,20I.Alpha.V1,218,59,0.270642201834
2021-02-22,Finland,20H.Beta.V2,791,51,0.064475347661
2021-02-22,Finland,20I.Alpha.V1,791,484,0.611883691529
2021-02-22,France,20H.Beta.V2,1501,154,0.102598267821
2021-02-22,France,20I.Alpha.V1,1501,797,0.530979347101
2021-02-22,France,20J.Gamma.V3,1501,5,0.003331112591
2021-02-22,France,21A.Delta,1501,0,0.000000000000
2021-02-22,France,21D.Eta,1501,5,0.003331112591
2021-02-22,Germany,20H.Beta.V2,4770,87,0.018238993710
2021-02-22,Germany,20I.Alpha.V1,4770,2306,0.483438155136
2021-02-22,Germany,20J.Gamma.V3,4770,10,0.002096436058
2021-02-22,Germany,21A.Delta,4770,0,0.000000000000
2021-02-22,Germany,21D.Eta,4770,14,0.002935010482
2021-02-22,Ghana,20I.Alpha.V1,27,19,0.703703703703
2021-02-22,Greece,20I.Alpha.V1,198,150,0.757575757575
2021-02-22,India,20I.Alpha.V1,751,87,0.115845539280
2021-02-22,India,21A.Delta,751,8,0.010652463382
2021-02-22,India,21B.Kappa,751,134,0.178428761651
2021-02-22,Indonesia,21A.Delta,83,0,0.000000000000
2021-02-22,Ireland,20I.Alpha.V1,753,674,0.895086321381
2021-02-22,Ireland,21A.Delta,753,0,0.000000000000
2021-02-22,Israel,20H.Beta.V2,688,22,0.031976744186
2021-02-22,Israel,20I.Alpha.V1,688,589,0.856104651162
2021-02-22,Italy,20I.Alpha.V1,1528,816,0.534031413612
2021-02-22,Italy,20J.Gamma.V3,1528,59,0.038612565445
2021-02-22,Italy,21A.Delta,1528,0,0.000000000000
2021-02-22,Italy,21D.Eta,1528,7,0.004581151832
2021-02-22,Japan,20I.Alpha.V1,602,57,0.094684385382
2021-02-22,Japan,21A.Delta,602,0,0.000000000000
2021-02-22,Kenya,20I.Alpha.V1,26,15,0.576923076923
2021-02-22,Latvia,20I.Alpha.V1,222,46,0.207207207207
2021-02-22,Lithuania,20I.Alpha.V1,510,83,0.162745098039
2021-02-22,Luxembourg,20H.Beta.V2,208,34,0.163461538461
2021-02-22,Luxembourg,20I.Alpha.V1,208,116,0.557692307692
2021-02-22,Malawi,20H.Beta.V2,13,12,0.923076923076
2021-02-22,Mexico,20I.Alpha.V1,484,5,0.010330578512
2021-02-22,Mexico,20J.Gamma.V3,484,0,0.000000000000
2021-02-22,Mexico,21A.Delta,484,0,0.000000000000
2021-02-22,Mexico,21C.Epsilon,484,21,0.043388429752
2021-02-22,Mozambique,20H.Beta.V2,17,17,1.000000000000
2021-02-22,Netherlands,20H.Beta.V2,1225,42,0.034285714285
2021-02-22,Netherlands,20I.Alpha.V1,1225,729,0.595102040816
2021-02-22,Netherlands,20J.Gamma.V3,1225,7,0.005714285714
2021-02-22,Netherlands,21A.Delta,1225,0,0.000000000000
2021-02-22,Nigeria,21D.Eta,27,18,0.666666666666
2021-02-22,Norway,20H.Beta.V2,451,36,0.079822616407
2021-02-22,Norway,20I.Alpha.V1,451,264,0.585365853658
2021-02-22,Philippines,20H.Beta.V2,192,30,0.156250000000
2021-02-22,Philippines,20I.Alpha.V1,192,33,0.171875000000
2021-02-22,Poland,20I.Alpha.V1,474,300,0.632911392405
2021-02-22,Portugal,20I.Alpha.V1,281,166,0.590747330960
2021-02-22,Portugal,21A.Delta,281,0,0.000000000000
2021-02-22,Qatar,20H.Beta.V2,51,15,0.294117647058
2021-02-22,Romania,20I.Alpha.V1,37,25,0.675675675675
2021-02-22,Russia,20I.Alpha.V1,129,7,0.054263565891
2021-02-22,Russia,21A.Delta,129,0,0.000000000000
2021-02-22,Singapore,21A.Delta,19,0,0.000000000000
2021-02-22,Sint Maarten,20I.Alpha.V1,14,0,0.000000000000
2021-02-22,Slovakia,20I.Alpha.V1,63,54,0.857142857142
2021-02-22,Slovenia,20I.Alpha.V1,565,66,0.116814159292
2021-02-22,South Africa,20H.Beta.V2,131,129,0.984732824427
2021-02-22,South Africa,21A.Delta,131,0,0.000000000000
2021-02-22,South Korea,20I.Alpha.V1,119,20,0.168067226890
2021-02-22,Spain,20H.Beta.V2,1272,8,0.006289308176
2021-02-22,Spain,20I.Alpha.V1,1272,652,0.512578616352
2021-02-22,Spain,20J.Gamma.V3,1272,1,0.000786163522
