tDate, Country,Variant,total_sequences,cluster_sequences,proportion
2021-05-24,Aruba,20I.Alpha.V1,45,22,0.488888888888
2021-05-24,Australia,20I.Alpha.V1,32,7,0.218750000000
2021-05-24,Australia,21A.Delta,32,7,0.218750000000
2021-05-24,Austria,20H.Beta.V2,247,1,0.004048582995
2021-05-24,Austria,20I.Alpha.V1,247,204,0.825910931174
2021-05-24,Austria,21A.Delta,247,5,0.020242914979
2021-05-24,Bangladesh,20H.Beta.V2,38,15,0.394736842105
2021-05-24,Belgium,20H.Beta.V2,1225,16,0.013061224489
2021-05-24,Belgium,20I.Alpha.V1,1225,977,0.797551020408
2021-05-24,Belgium,20J.Gamma.V3,1225,137,0.111836734693
2021-05-24,Belgium,21A.Delta,1225,51,0.041632653061
2021-05-24,Botswana,20H.Beta.V2,25,22,0.880000000000
2021-05-24,Brazil,20I.Alpha.V1,1088,26,0.023897058823
2021-05-24,Brazil,20J.Gamma.V3,1088,1046,0.961397058823
2021-05-24,Cambodia,20I.Alpha.V1,33,30,0.909090909090
2021-05-24,Canada,20H.Beta.V2,196,0,0.000000000000
2021-05-24,Canada,20I.Alpha.V1,196,94,0.479591836734
2021-05-24,Canada,20J.Gamma.V3,196,43,0.219387755102
2021-05-24,Canada,21A.Delta,196,27,0.137755102040
2021-05-24,Canada,21C.Epsilon,196,0,0.000000000000
2021-05-24,Canada,21D.Eta,196,1,0.005102040816
2021-05-24,Chile,20J.Gamma.V3,212,126,0.594339622641
2021-05-24,Chile,21G.Lambda,212,66,0.311320754716
2021-05-24,Colombia,20J.Gamma.V3,52,17,0.326923076923
2021-05-24,Croatia,20I.Alpha.V1,180,176,0.977777777777
2021-05-24,Curacao,20I.Alpha.V1,7,4,0.571428571428
2021-05-24,Czechia,20I.Alpha.V1,116,98,0.844827586206
2021-05-24,Denmark,20I.Alpha.V1,4492,4423,0.984639358860
2021-05-24,Denmark,21A.Delta,4492,18,0.004007123775
2021-05-24,Denmark,21D.Eta,4492,0,0.000000000000
2021-05-24,Finland,20H.Beta.V2,109,3,0.027522935779
2021-05-24,Finland,20I.Alpha.V1,109,72,0.660550458715
2021-05-24,France,20H.Beta.V2,1248,133,0.106570512820
2021-05-24,France,20I.Alpha.V1,1248,987,0.790865384615
2021-05-24,France,20J.Gamma.V3,1248,31,0.024839743589
