tDate,SumInQuarantine,SumQuarantineRelease,SumDead,SumTotal,SeoulInQuarantine,SeoulQuarantineRelease,SeoulDead,SeoulTotal,BusanInQuarantine,BusanQuarantineRelease,BusanDead,BusanTotal,DaeguInQuarantine,DaeguQuarantineRelease,DaeguDead,DaeguTotal,IncheonInQuarantine,IncheonQuarantineRelease,IncheonDead,IncheonTotal,GwangjuInQuarantine,GwangjuQuarantineRelease,GwangjuDead,GwangjuTotal,DaejeonInQuarantine,DaejeonQuarantineRelease,DaejeonDead,DaejeonTotal,UlsanInQuarantine,UlsanQuarantineRelease,UlsanDead,UlsanTotal,SejongInQuarantine,SejongQuarantineRelease,SejongDead,SejongTotal,GyeonggiInQuarantine,GyeonggiQuarantineRelease,GyeonggiDead,GyeonggiTotal,GangwonInQuarantine,GangwonQuarantineRelease,GangwonDead,GangwonTotal,ChungbukInQuarantine,ChungbukQuarantineRelease,ChungbukDead,ChungbukTotal,ChungnamInQuarantine,ChungnamQuarantineRelease,ChungnamDead,ChungnamTotal,JeonbukInQuarantine,JeonbukQuarantineRelease,JeonbukDead,JeonbukTotal,JeonnamInQuarantine,JeonnamQuarantineRelease,JeonnamDead,JeonnamTotal,GyeongbukInQuarantine,GyeongbukQuarantineRelease,GyeongbukDead,GyeongbukTotal,GyeongnamInQuarantine,GyeongnamQuarantineRelease,GyeongnamDead,GyeongnamTotal,JejuInQuarantine,JejuQuarantineRelease,JejuDead,JejuTotal,QuarantineInQuarantine,QuarantineQuarantineRelease,QuarantineDead,QuarantineTotal
2021-10-15,30884,305851,2626,339361,12855,97063,702,110620,427,12719,155,13301,577,15515,246,16338,1756,15743,96,17595,152,5057,29,5238,343,6997,52,7392,105,5187,56,5348,52,1277,1,1330,11137,87499,853,99489,278,6535,64,6877,638,6484,81,7203,834,8938,58,9830,196,4560,65,4821,181,3138,21,3340,516,8491,91,9098,586,11707,38,12331,100,2907,2,3009,151,6034,16,6201
2021-10-16,30147,308187,2644,340978,12680,97816,709,111205,408,12760,155,13323,558,15581,246,16385,1679,15921,98,17698,158,5057,29,5244,307,7042,52,7401,98,5201,56,5355,48,1282,1,1331,10916,88300,860,100076,242,6588,66,6896,651,6540,81,7272,753,9058,58,9869,190,4582,65,4837,188,3155,21,3364,517,8542,91,9150,503,11807,38,12348,103,2911,2,3016,148,6044,16,6208
2021-10-17,29392,310344,2660,342396,12484,98509,717,111710,407,12797,155,13359,545,15633,247,16425,1681,16027,99,17807,134,5090,29,5253,265,7092,52,7409,86,5217,56,5359,37,1293,1,1331,10739,88962,866,100567,238,6616,66,6920,616,6615,81,7312,597,9258,58,9913,180,4607,65,4852,188,3177,21,3386,544,8543,91,9178,422,11918,38,12378,101,2918,2,3021,128,6072,16,6216
2021-10-18,28996,311781,2668,343445,12139,99205,721,112065,400,12839,155,13394,539,15684,247,16470,1722,16071,99,17892,124,5104,29,5257,258,7104,52,7414,79,5227,56,5362,30,1302,1,1333,10827,89236,869,100932,235,6627,66,6928,602,6658,81,7341,586,9302,58,9946,186,4619,65,4870,189,3185,21,3395,462,8643,91,9196,401,11967,39,12407,98,2927,2,3027,119,6081,16,6216
2021-10-19,28397,313432,2689,344518,11567,100064,732,112363,411,12867,155,13433,527,15729,249,16505,1764,16122,99,17985,95,5136,29,5260,256,7120,53,7429,66,5240,56,5362,25,1307,1,1333,10950,89509,874,101333,206,6663,66,6935,588,6714,81,7383,606,9322,58,9986,181,4638,65,4884,193,3195,21,3409,420,8725,93,9238,349,12039,39,12427,78,2952,2,3032,115,6090,16,6221
2021-10-20,26783,316607,2698,346088,11043,101086,737,112866,402,12911,155,13468,509,15783,249,16541,1750,16245,99,18094,88,5155,29,5272,217,7168,53,7438,65,5248,56,5369,24,1311,1,1336,10018,91026,877,101921,216,6680,66,6962,597,6774,81,7452,559,9411,59,10029,176,4652,65,4893,195,3202,21,3418,434,8786,93,9313,309,12112,39,12460,72,2961,2,3035,109,6096,16,6221
2021-10-21,27065,317755,2709,347529,11099,101532,741,113372,398,12944,155,13497,484,15834,249,16567,1694,16405,100,18199,86,5172,29,5287,217,7175,54,7446,48,5266,56,5370,28,1315,1,1344,10352,91214,881,102447,222,6705,66,6993,577,6851,81,7509,582,9432,59,10073,171,4667,65,4903,198,3211,21,3430,434,8820,94,9348,292,12149,39,12480,72,2967,2,3041,111,6096,16,6223
2021-10-22,25927,320317,2725,348969,10783,102362,746,113891,393,12993,155,13541,449,15889,250,16588,1701,16517,102,18320,81,5180,29,5290,222,7175,54,7451,48,5269,56,5373,24,1320,1,1345,9621,92456,888,102965,214,6731,66,7011,561,6909,81,7551,540,9501,59,10100,160,4694,65,4919,199,3225,21,3445,446,8852,95,9393,305,12170,39,12514,72,2973,2,3047,108,6101,16,6225
2021-10-23,25195,322536,2745,350476,10520,103166,756,114442,410,13016,155,13581,406,15951,252,16609,1731,16592,103,18426,80,5190,29,5299,181,7224,54,7459,44,5279,56,5379,23,1323,1,1347,9180,93410,893,103483,221,6744,66,7031,550,6965,82,7597,552,9531,59,10142,166,4707,65,4938,182,3247,21,3450,443,8890,95,9428,336,12210,40,12586,60,2988,2,3050,110,6103,16,6229
2021-10-24,25740,323393,2766,351899,10774,103424,764,114962,398,13058,157,13613,390,15997,253,16640,1798,16627,104,18529,71,5203,29,5303,183,7230,54,7467,39,5287,56,5382,19,1326,2,1347,9473,93630,901,104004,222,6756,66,7044,522,7032,82,7636,593,9554,59,10206,158,4725,65,4948,172,3266,21,3459,433,8924,95,9452,335,12238,40,12613,58,2998,2,3058,102,6118,16,6236
2021-10-25,25868,324448,2773,353089,10736,103912,769,115417,382,13098,157,13637,380,16039,253,16672,1874,16647,104,18625,69,5208,29,5306,176,7241,54,7471,37,5293,56,5386,17,1328,2,1347,9606,93896,903,104405,222,6776,66,7064,524,7072,82,7678,588,9586,59,10233,176,4731,65,4972,155,3288,21,3464,409,8964,95,9468,343,12248,40,12631,64,3003,2,3069,110,6118,16,6244
2021-10-26,23975,327592,2788,354355,10356,104712,776,115844,377,13136,157,13670,395,16084,254,16733,1796,16798,105,18699,64,5218,29,5311,187,7243,54,7484,34,5305,56,5395,23,1328,2,1353,8173,95754,909,104836,217,6806,66,7089,515,7113,82,7710,588,9626,59,10273,198,4750,65,5013,148,3301,21,3470,385,9008,95,9488,343,12277,40,12660,62,3011,2,3075,114,6122,16,6252
2021-10-27,23850,329658,2797,356305,10561,105232,779,116572,391,13164,158,13713,389,16127,256,16772,1790,16928,106,18824,66,5225,29,5320,192,7253,54,7499,40,5307,56,5403,24,1328,2,1354,7850,96814,911,105575,213,6829,66,7108,492,7165,82,7739,591,9682,59,10332,205,4773,65,5043,125,3330,21,3476,392,9043,95,9530,348,12317,40,12705,64,3016,2,3082,117,6125,16,6258
2021-10-28,24751,330853,2808,358412,10950,105626,782,117358,415,13191,159,13765,450,16170,258,16878,1891,16963,107,18961,69,5229,29,5327,158,7293,54,7505,46,5307,56,5409,24,1330,2,1356,8050,97318,914,106282,226,6838,66,7130,499,7211,82,7792,655,9700,59,10414,230,4788,66,5084,126,3341,21,3488,412,9064,95,9571,364,12336,40,12740,62,3022,2,3086,124,6126,16,6266
2021-10-29,24724,332995,2817,360536,11177,106165,786,118128,422,13227,159,13808,538,16199,258,16995,1776,17210,107,19093,67,5236,29,5332,152,7308,54,7514,46,5311,56,5413,25,1330,2,1357,7796,98329,919,107044,239,6846,66,7151,479,7266,82,7827,650,9773,59,10482,274,4800,66,5140,118,3362,21,3501,413,9105,95,9613,365,12369,40,12774,59,3029,2,3090,128,6130,16,6274
2021-10-30,25228,334581,2830,362639,11447,106599,788,118834,431,13262,160,13853,569,16257,259,17085,1655,17454,107,19216,74,5245,29,5348,152,7315,54,7521,49,5311,56,5416,26,1333,2,1361,7977,98858,927,107762,237,6872,67,7176,472,7319,82,7873,668,9811,59,10538,285,4815,66,5166,121,3371,21,3513,379,9179,95,9653,504,12403,40,12947,66,3031,2,3099,116,6146,16,6278
2021-10-31,25303,336548,2849,364700,11248,107550,796,119594,449,13301,161,13911,603,16278,261,17142,1759,17506,108,19373,81,5261,29,5371,118,7360,54,7532,49,5316,56,5421,23,1340,2,1365,8043,99489,931,108463,225,6907,67,7199,453,7364,83,7900,706,9835,59,10600,297,4824,66,5187,139,3382,22,3543,390,9224,95,9709,540,12427,41,13008,61,3037,2,3100,119,6147,16,6282
2021-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
