tDate,Country,Province1,Province2,Confirmed,Deaths,AccConfirmed,AccDeaths
2020-03-27,Australia,Australian Capital Territory,,9,0,62,0
2020-03-27,Australia,New South Wales,,186,0,1405,7
2020-03-27,Australia,Northern Territory,,0,0,12,0
2020-03-27,Australia,Queensland,,62,0,555,1
2020-03-27,Australia,South Australia,,22,0,257,0
2020-03-27,Australia,Tasmania,,0,0,47,0
2020-03-27,Australia,Victoria,,54,0,574,3
2020-03-27,Australia,Western Australia,,0,0,231,2
2020-03-27,Austria,,,748,9,7657,58
2020-03-27,Belgium,,,1049,69,7284,289
2020-03-27,Canada,Alberta,,56,0,542,2
2020-03-27,Canada,British Columbia,,0,0,725,14
2020-03-27,Canada,Diamond Princess,,0,0,0,1
2020-03-27,Canada,Grand Princess,,0,0,13,0
2020-03-27,Canada,Manitoba,,3,1,39,1
2020-03-27,Canada,New Brunswick,,12,0,45,0
2020-03-27,Canada,Newfoundland and Labrador,,20,0,102,0
2020-03-27,Canada,Northwest Territories,,0,0,1,0
2020-03-27,Canada,Nova Scotia,,17,0,90,0
2020-03-27,Canada,Nunavut,,0,0,0,0
2020-03-27,Canada,Ontario,,136,5,994,18
2020-03-27,Canada,Prince Edward Island,,4,0,9,0
2020-03-27,Canada,Quebec,,451,3,2591,30
2020-03-27,Canada,Recovered,,0,0,0,0
2020-03-27,Canada,Saskatchewan,,0,0,95,0
2020-03-27,Canada,Yukon,,0,0,3,0
2020-03-27,Chile,,,304,1,1610,5
2020-03-27,China,Beijing,,3,0,569,8
2020-03-27,China,Fujian,,3,0,331,1
2020-03-27,China,Gansu,,0,0,136,2
2020-03-27,China,Guangdong,,8,0,1456,8
2020-03-27,China,Hong Kong,,66,0,519,4
2020-03-27,China,Hubei,,0,5,67801,3174
2020-03-27,China,Inner Mongolia,,3,0,92,1
2020-03-27,China,Jiangsu,,1,0,641,0
2020-03-27,China,Liaoning,,0,0,128,2
2020-03-27,China,Shandong,,1,0,772,7
2020-03-27,China,Shanghai,,17,0,468,5
2020-03-27,China,Sichuan,,1,0,548,3
2020-03-27,China,Tianjin,,4,0,155,3
2020-03-27,China,Unknown,,0,0,0,0
2020-03-27,China,Zhejiang,,4,0,1247,1
2020-03-27,Colombia,,,48,0,539,6
2020-03-27,Costa Rica,,,32,0,263,2
2020-03-27,Czechia,,,354,0,2279,9
2020-03-27,Denmark,,,169,11,2046,52
2020-03-27,Denmark,Faroe Islands,,4,0,144,0
2020-03-27,Denmark,Greenland,,4,0,10,0
2020-03-27,Estonia,,,37,0,575,1
2020-03-27,Finland,,,83,2,1041,7
2020-03-27,France,,,3753,299,32609,1994
2020-03-27,France,French Guiana,,0,0,28,0
2020-03-27,France,French Polynesia,,0,0,30,0
2020-03-27,France,Guadeloupe,,0,0,73,1
2020-03-27,France,Martinique,,15,0,81,1
2020-03-27,France,Mayotte,,14,0,50,0
2020-03-27,France,New Caledonia,,1,0,15,0
2020-03-27,France,Reunion,,10,0,145,0
2020-03-27,France,Saint Barthelemy,,2,0,5,0
2020-03-27,France,St Martin,,0,0,11,0
2020-03-27,Germany,,,6933,75,50871,342
2020-03-27,Greece,,,74,2,966,28
2020-03-27,Hungary,,,39,0,300,10
2020-03-27,Iceland,,,88,0,890,2
2020-03-27,Ireland,,,302,3,2121,22
2020-03-27,Israel,,,433,2,3421,12
2020-03-27,Italy,,,5909,919,86498,9134
2020-03-27,Japan,,,81,2,1468,49
2020-03-27,Latvia,,,36,0,280,0
2020-03-27,Lithuania,,,29,1,292,4
2020-03-27,Luxembourg,,,152,6,1605,15
2020-03-27,Mexico,,,110,2,585,8
2020-03-27,Netherlands,,,1172,112,8603,546
2020-03-27,Netherlands,Aruba,,5,0,33,0
2020-03-27,Netherlands,Curacao,,2,0,8,1
2020-03-27,Netherlands,Sint Maarten,,0,0,3,0
2020-03-27,New Zealand,,,85,0,368,0
2020-03-27,New Zealand,Cook Islands,,0,0,0,0
2020-03-27,Norway,,,386,5,3755,19
2020-03-27,Poland,,,168,0,1389,16
2020-03-27,Portugal,,,724,16,4268,76
2020-03-27,Slovakia,,,43,0,269,0
2020-03-27,Slovenia,,,70,3,632,9
2020-03-27,South Korea,,,91,8,9332,139
2020-03-27,Spain,,,7933,773,65719,5138
2020-03-27,Sweden,,,229,28,3069,105
2020-03-27,Switzerland,,,1117,40,12928,231
2020-03-27,Taiwan,,,15,0,267,2
2020-03-27,Turkey,,,2069,17,5698,92
2020-03-27,United Kingdom,,,2885,181,14543,759
2020-03-27,United Kingdom,Bermuda,,2,0,17,0
2020-03-27,United Kingdom,Cayman Islands,,0,0,8,1
2020-03-27,United Kingdom,Channel Islands,,22,0,88,1
2020-03-27,United Kingdom,Gibraltar,,20,0,55,0
2020-03-27,United Kingdom,Isle of Man,,4,0,29,0
2020-03-27,United Kingdom,Montserrat,,0,0,5,0
2020-03-27,United Kingdom,Saint Helena Ascension and Tristan da Cunha,,0,0,0,0
2020-03-27,United States,Alabama,Autauga,0,0,6,0
2020-03-27,United States,Alabama,Baldwin,0,0,6,0
2020-03-27,United States,Alabama,Barbour,0,0,0,0
2020-03-27,United States,Alabama,Bibb,2,0,2,0
2020-03-27,United States,Alabama,Blount,2,0,6,0
2020-03-27,United States,Alabama,Bullock,0,0,1,0
2020-03-27,United States,Alabama,Butler,0,0,1,0
2020-03-27,United States,Alabama,Calhoun,2,0,4,0
2020-03-27,United States,Alabama,Chambers,2,0,15,0
2020-03-27,United States,Alabama,Cherokee,0,0,1,0
2020-03-27,United States,Alabama,Chilton,2,0,6,0
2020-03-27,United States,Alabama,Choctaw,0,0,1,0
2020-03-27,United States,Alabama,Clarke,0,0,0,0
2020-03-27,United States,Alabama,Clay,0,0,1,0
2020-03-27,United States,Alabama,Cleburne,2,0,3,0
2020-03-27,United States,Alabama,Coffee,0,0,0,0
2020-03-27,United States,Alabama,Colbert,0,0,1,0
2020-03-27,United States,Alabama,Conecuh,0,0,0,0
2020-03-27,United States,Alabama,Coosa,0,0,2,0
2020-03-27,United States,Alabama,Covington,2,0,2,0
2020-03-27,United States,Alabama,Crenshaw,0,0,1,0
2020-03-27,United States,Alabama,Cullman,1,0,7,0
2020-03-27,United States,Alabama,Dale,0,0,0,0
2020-03-27,United States,Alabama,Dallas,0,0,2,0
2020-03-27,United States,Alabama,DeKalb,3,0,4,0
2020-03-27,United States,Alabama,Elmore,2,0,11,0
2020-03-27,United States,Alabama,Escambia,0,0,0,0
2020-03-27,United States,Alabama,Etowah,1,0,5,0
2020-03-27,United States,Alabama,Fayette,0,0,0,0
2020-03-27,United States,Alabama,Franklin,2,0,5,0
2020-03-27,United States,Alabama,Geneva,0,0,0,0
2020-03-27,United States,Alabama,Greene,1,0,1,0
2020-03-27,United States,Alabama,Hale,0,0,0,0
2020-03-27,United States,Alabama,Henry,0,0,0,0
2020-03-27,United States,Alabama,Houston,1,0,4,0
2020-03-27,United States,Alabama,Jackson,1,0,5,1
2020-03-27,United States,Alabama,Jefferson,8,0,183,0
2020-03-27,United States,Alabama,Lamar,0,0,1,0
2020-03-27,United States,Alabama,Lauderdale,2,1,11,1
2020-03-27,United States,Alabama,Lawrence,2,0,5,0
2020-03-27,United States,Alabama,Lee,6,0,55,0
2020-03-27,United States,Alabama,Limestone,2,0,14,0
2020-03-27,United States,Alabama,Lowndes,0,0,1,0
2020-03-27,United States,Alabama,Macon,0,0,0,0
2020-03-27,United States,Alabama,Madison,18,1,74,1
2020-03-27,United States,Alabama,Marengo,1,0,2,0
2020-03-27,United States,Alabama,Marion,0,0,8,0
2020-03-27,United States,Alabama,Marshall,1,0,4,0
2020-03-27,United States,Alabama,Mobile,5,1,24,1
2020-03-27,United States,Alabama,Monroe,0,0,0,0
2020-03-27,United States,Alabama,Montgomery,1,0,19,0
2020-03-27,United States,Alabama,Morgan,2,0,13,0
2020-03-27,United States,Alabama,Perry,0,0,0,0
2020-03-27,United States,Alabama,Pickens,0,0,2,0
2020-03-27,United States,Alabama,Pike,2,0,4,0
2020-03-27,United States,Alabama,Randolph,1,0,1,0
2020-03-27,United States,Alabama,Russell,0,0,3,0
2020-03-27,United States,Alabama,Shelby,18,0,80,0
2020-03-27,United States,Alabama,St. Clair,3,0,14,0
2020-03-27,United States,Alabama,Sumter,0,0,0,0
2020-03-27,United States,Alabama,Talladega,0,0,5,0
2020-03-27,United States,Alabama,Tallapoosa,1,0,5,0
2020-03-27,United States,Alabama,Tuscaloosa,4,0,26,0
2020-03-27,United States,Alabama,Walker,5,0,21,0
2020-03-27,United States,Alabama,Washington,0,0,2,0
2020-03-27,United States,Alabama,Wilcox,0,0,2,0
2020-03-27,United States,Alabama,Winston,2,0,2,0
2020-03-27,United States,Alaska,Aleutians East,0,0,0,0
2020-03-27,United States,Alaska,Aleutians West,0,0,0,0
2020-03-27,United States,Alaska,Anchorage,2,0,30,0
2020-03-27,United States,Alaska,Bethel,0,0,0,0
2020-03-27,United States,Alaska,Bristol Bay,0,0,0,0
2020-03-27,United States,Alaska,Denali,0,0,0,0
2020-03-27,United States,Alaska,Dillingham,0,0,0,0
2020-03-27,United States,Alaska,Fairbanks North Star,-1,0,10,0
2020-03-27,United States,Alaska,Haines,0,0,0,0
2020-03-27,United States,Alaska,Hoonah-Angoon,0,0,0,0
2020-03-27,United States,Alaska,Juneau,1,0,3,0
2020-03-27,United States,Alaska,Kenai Peninsula,0,0,4,0
2020-03-27,United States,Alaska,Ketchikan Gateway,0,0,11,0
2020-03-27,United States,Alaska,Kodiak Island,0,0,0,0
2020-03-27,United States,Alaska,Kusilvak,0,0,0,0
2020-03-27,United States,Alaska,Lake and Peninsula,0,0,0,0
2020-03-27,United States,Alaska,Matanuska-Susitna,0,0,0,0
2020-03-27,United States,Alaska,Nome,0,0,0,0
2020-03-27,United States,Alaska,North Slope,0,0,0,0
2020-03-27,United States,Alaska,Northwest Arctic,0,0,0,0
2020-03-27,United States,Alaska,Petersburg,0,0,0,0
2020-03-27,United States,Alaska,Prince of Wales-Hyder,0,0,0,0
2020-03-27,United States,Alaska,Sitka,0,0,0,0
2020-03-27,United States,Alaska,Skagway,0,0,0,0
2020-03-27,United States,Alaska,Southeast Fairbanks,0,0,0,0
2020-03-27,United States,Alaska,Unassigned,0,0,0,1
2020-03-27,United States,Alaska,Valdez-Cordova,0,0,0,0
2020-03-27,United States,Alaska,Wrangell,0,0,0,0
2020-03-27,United States,Alaska,Yakutat,0,0,0,0
2020-03-27,United States,Alaska,Yukon-Koyukuk,0,0,0,0
2020-03-27,United States,American Samoa,,0,0,0,0
2020-03-27,United States,Arizona,Apache,2,0,11,0
2020-03-27,United States,Arizona,Cochise,0,0,2,0
2020-03-27,United States,Arizona,Coconino,13,1,41,2
2020-03-27,United States,Arizona,Gila,0,0,0,0
2020-03-27,United States,Arizona,Graham,2,0,4,0
2020-03-27,United States,Arizona,Greenlee,0,0,0,0
2020-03-27,United States,Arizona,La Paz,0,0,2,0
2020-03-27,United States,Arizona,Maricopa,100,3,399,5
2020-03-27,United States,Arizona,Mohave,2,0,4,0
2020-03-27,United States,Arizona,Navajo,6,0,49,0
2020-03-27,United States,Arizona,Pima,27,3,102,4
2020-03-27,United States,Arizona,Pinal,1,0,36,0
2020-03-27,United States,Arizona,Santa Cruz,0,0,2,0
2020-03-27,United States,Arizona,Unassigned,0,-2,0,2
2020-03-27,United States,Arizona,Yavapai,4,0,9,0
2020-03-27,United States,Arizona,Yuma,0,0,4,0
2020-03-27,United States,Arkansas,Arkansas,0,0,0,0
2020-03-27,United States,Arkansas,Ashley,0,0,0,0
2020-03-27,United States,Arkansas,Baxter,0,0,0,0
2020-03-27,United States,Arkansas,Benton,5,0,23,0
2020-03-27,United States,Arkansas,Boone,0,0,1,0
2020-03-27,United States,Arkansas,Bradley,0,0,4,0
2020-03-27,United States,Arkansas,Calhoun,0,0,0,0
2020-03-27,United States,Arkansas,Carroll,0,0,0,0
2020-03-27,United States,Arkansas,Chicot,1,0,1,0
2020-03-27,United States,Arkansas,Clark,2,0,17,0
2020-03-27,United States,Arkansas,Clay,0,0,0,0
2020-03-27,United States,Arkansas,Cleburne,2,0,49,1
2020-03-27,United States,Arkansas,Cleveland,0,0,3,0
2020-03-27,United States,Arkansas,Columbia,0,0,1,0
2020-03-27,United States,Arkansas,Conway,0,0,1,0
2020-03-27,United States,Arkansas,Craighead,0,0,4,0
2020-03-27,United States,Arkansas,Crawford,0,0,1,0
2020-03-27,United States,Arkansas,Crittenden,2,0,9,0
2020-03-27,United States,Arkansas,Cross,0,0,1,0
2020-03-27,United States,Arkansas,Dallas,0,0,0,0
2020-03-27,United States,Arkansas,Desha,0,0,2,0
2020-03-27,United States,Arkansas,Drew,0,0,1,0
2020-03-27,United States,Arkansas,Faulkner,3,0,27,0
2020-03-27,United States,Arkansas,Franklin,0,0,0,0
2020-03-27,United States,Arkansas,Fulton,0,0,0,0
2020-03-27,United States,Arkansas,Garland,2,0,20,0
2020-03-27,United States,Arkansas,Grant,0,0,3,0
2020-03-27,United States,Arkansas,Greene,0,0,1,0
2020-03-27,United States,Arkansas,Hempstead,0,0,1,0
2020-03-27,United States,Arkansas,Hot Spring,0,0,1,0
2020-03-27,United States,Arkansas,Howard,0,0,0,0
2020-03-27,United States,Arkansas,Independence,0,0,3,0
2020-03-27,United States,Arkansas,Izard,0,0,0,0
2020-03-27,United States,Arkansas,Jackson,0,0,0,0
2020-03-27,United States,Arkansas,Jefferson,0,0,23,0
2020-03-27,United States,Arkansas,Johnson,0,0,0,0
2020-03-27,United States,Arkansas,Lafayette,0,0,0,0
2020-03-27,United States,Arkansas,Lawrence,0,0,1,0
2020-03-27,United States,Arkansas,Lee,0,0,0,0
2020-03-27,United States,Arkansas,Lincoln,0,0,5,0
2020-03-27,United States,Arkansas,Little River,0,0,0,0
2020-03-27,United States,Arkansas,Logan,0,0,0,0
2020-03-27,United States,Arkansas,Lonoke,0,0,1,0
2020-03-27,United States,Arkansas,Madison,0,0,0,0
2020-03-27,United States,Arkansas,Marion,0,0,0,0
2020-03-27,United States,Arkansas,Miller,0,0,0,0
2020-03-27,United States,Arkansas,Mississippi,0,0,0,0
2020-03-27,United States,Arkansas,Monroe,0,0,0,0
2020-03-27,United States,Arkansas,Montgomery,0,0,0,0
2020-03-27,United States,Arkansas,Nevada,0,0,0,0
2020-03-27,United States,Arkansas,Newton,0,0,0,0
2020-03-27,United States,Arkansas,Ouachita,0,0,0,0
2020-03-27,United States,Arkansas,Perry,0,0,0,0
2020-03-27,United States,Arkansas,Phillips,0,0,0,0
2020-03-27,United States,Arkansas,Pike,0,0,1,0
2020-03-27,United States,Arkansas,Poinsett,0,0,3,0
2020-03-27,United States,Arkansas,Polk,0,0,1,0
2020-03-27,United States,Arkansas,Pope,0,0,1,0
2020-03-27,United States,Arkansas,Prairie,0,0,0,0
2020-03-27,United States,Arkansas,Pulaski,5,0,88,0
2020-03-27,United States,Arkansas,Randolph,0,0,1,0
2020-03-27,United States,Arkansas,Saline,0,0,4,0
2020-03-27,United States,Arkansas,Scott,0,0,0,0
2020-03-27,United States,Arkansas,Searcy,0,0,2,0
2020-03-27,United States,Arkansas,Sebastian,0,0,2,0
2020-03-27,United States,Arkansas,Sevier,0,0,1,0
2020-03-27,United States,Arkansas,Sharp,0,0,0,0
2020-03-27,United States,Arkansas,St. Francis,0,0,0,0
2020-03-27,United States,Arkansas,Stone,0,0,1,0
2020-03-27,United States,Arkansas,Unassigned,11,1,35,2
2020-03-27,United States,Arkansas,Union,0,0,1,0
2020-03-27,United States,Arkansas,Van Buren,5,0,16,0
