tDate,Country,Province1,Province2,Confirmed,Deaths,AccConfirmed,AccDeaths
2020-03-02,Australia,Tasmania,,0,0,1,0
2020-03-02,Australia,Victoria,,2,0,9,0
2020-03-02,Austria,,,4,0,18,0
2020-03-02,Belgium,,,6,0,8,0
2020-03-02,Canada,Toronto ON,,3,0,17,0
2020-03-02,China,Anhui,,0,0,990,6
2020-03-02,China,Beijing,,1,0,414,8
2020-03-02,China,Chongqing,,0,0,576,6
2020-03-02,China,Fujian,,0,0,296,1
2020-03-02,China,Gansu,,0,0,91,2
2020-03-02,China,Guangdong,,1,0,1350,7
2020-03-02,China,Guangxi,,0,0,252,2
2020-03-02,China,Guizhou,,0,0,146,2
2020-03-02,China,Hainan,,0,0,168,5
2020-03-02,China,Hebei,,0,0,318,6
2020-03-02,China,Heilongjiang,,0,0,480,13
2020-03-02,China,Henan,,0,0,1272,22
2020-03-02,China,Hubei,,196,42,67103,2803
2020-03-02,China,Hunan,,0,0,1018,4
2020-03-02,China,Inner Mongolia,,0,0,75,0
2020-03-02,China,Jiangsu,,0,0,631,0
2020-03-02,China,Jiangxi,,0,0,935,1
2020-03-02,China,Jilin,,0,0,93,1
2020-03-02,China,Ningxia,,1,0,74,0
2020-03-02,China,Shaanxi,,0,0,245,1
2020-03-02,China,Shandong,,0,0,758,6
2020-03-02,China,Shanghai,,0,0,337,3
2020-03-02,China,Shanxi,,0,0,133,0
2020-03-02,China,Sichuan,,0,0,538,3
2020-03-02,China,Unknown,,0,0,0,0
2020-03-02,China,Xinjiang,,0,0,76,3
2020-03-02,China,Yunnan,,0,0,174,2
2020-03-02,China,Zhejiang,,1,0,1206,1
2020-03-02,France,,,61,1,191,3
2020-03-02,Germany,,,29,0,159,0
2020-03-02,Iceland,,,3,0,6,0
2020-03-02,Italy,,,342,18,2036,52
2020-03-02,Japan,,,18,0,274,6
2020-03-02,Latvia,,,0,0,1,0
2020-03-02,Netherlands,,,8,0,18,0
2020-03-02,New Zealand,Cook Islands,,0,0,0,0
2020-03-02,Norway,,,6,0,25,0
2020-03-02,Portugal,,,0,0,2,0
2020-03-02,South Korea,,,599,11,4335,28
2020-03-02,Spain,,,36,0,120,0
2020-03-02,Sweden,,,1,0,15,0
2020-03-02,Switzerland,,,15,0,42,0
2020-03-02,Taiwan,Taiwan,,1,0,41,1
2020-03-02,United States,Cook County IL,,0,0,4,0
2020-03-02,United States,Grafton County NH,,0,0,1,0
2020-03-02,United States,Hillsborough FL,,0,0,1,0
2020-03-02,United States,King County WA,,0,0,14,5
2020-03-02,United States,New York City NY,,0,0,1,0
2020-03-02,United States,Placer County CA,,0,0,1,0
2020-03-02,United States,Portland OR,,1,0,2,0
2020-03-02,United States,Providence RI,,1,0,2,0
2020-03-02,United States,San Mateo CA,,0,0,1,0
2020-03-02,United States,Santa Clara CA,,6,0,9,0
2020-03-02,United States,Sarasota FL,,0,0,1,0
2020-03-02,United States,Snohomish County WA,,2,1,4,1
2020-03-02,United States,Sonoma County CA,,0,0,1,0
2020-03-02,United States,Umatilla OR,,0,0,1,0
2020-03-02,United States,Unassigned Location (From Diamond Princess),,1,0,45,0
