tDate,Country,Province1,Province2,Confirmed,Deaths,AccConfirmed,AccDeaths
2020-03-15,Australia,New South Wales,,22,0,134,2
2020-03-15,Australia,Queensland,,15,0,61,0
2020-03-15,Australia,South Australia,,1,0,20,0
2020-03-15,Australia,Tasmania,,1,0,6,0
2020-03-15,Australia,Victoria,,8,0,57,0
2020-03-15,Austria,,,205,0,860,1
2020-03-15,Belgium,,,197,0,886,4
2020-03-15,Canada,Alberta,,10,0,39,0
2020-03-15,Canada,British Columbia,,9,0,73,1
2020-03-15,Canada,New Brunswick,,1,0,2,0
2020-03-15,Canada,Newfoundland and Labrador,,0,0,1,0
2020-03-15,Canada,Ontario,,25,0,104,0
2020-03-15,Canada,Prince Edward Island,,0,0,1,0
2020-03-15,Canada,Quebec,,13,0,68,0
2020-03-15,China,Beijing,,5,0,442,8
2020-03-15,China,Chongqing,,0,0,576,6
2020-03-15,China,Gansu,,4,0,133,2
2020-03-15,China,Guangdong,,4,0,1360,8
2020-03-15,China,Heilongjiang,,0,0,482,13
2020-03-15,China,Hong Kong,,5,0,145,4
2020-03-15,China,Hubei,,4,10,67794,3085
2020-03-15,China,Jiangsu,,0,0,631,0
2020-03-15,China,Liaoning,,0,0,125,1
2020-03-15,China,Sichuan,,0,0,539,3
2020-03-15,China,Tianjin,,0,0,136,3
2020-03-15,China,Unknown,,0,0,0,0
2020-03-15,China,Zhejiang,,4,0,1231,1
2020-03-15,Colombia,,,12,0,34,0
2020-03-15,Costa Rica,,,1,0,27,0
2020-03-15,Czechia,,,64,0,253,0
2020-03-15,Denmark,Denmark,,37,1,864,2
2020-03-15,Denmark,Faroe Islands,,2,0,11,0
2020-03-15,Estonia,,,56,0,171,0
2020-03-15,Finland,,,19,0,244,0
2020-03-15,France,France,,30,0,4499,91
2020-03-15,France,French Guiana,,0,0,7,0
2020-03-15,France,French Polynesia,,0,0,3,0
2020-03-15,Germany,,,1210,2,5795,11
2020-03-15,Greece,,,103,1,331,4
2020-03-15,Hungary,,,2,1,32,1
2020-03-15,Iceland,,,15,5,171,5
2020-03-15,Israel,,,39,0,215,0
2020-03-15,Latvia,,,4,0,30,0
2020-03-15,Lithuania,,,3,0,9,0
2020-03-15,Luxembourg,,,8,0,59,1
2020-03-15,Mexico,,,15,0,41,0
2020-03-15,Netherlands,,,176,8,1135,20
2020-03-15,New Zealand,,,2,0,8,0
2020-03-15,New Zealand,Cook Islands,,0,0,0,0
2020-03-15,Norway,,,131,0,1221,3
2020-03-15,Poland,,,16,0,119,3
2020-03-15,Portugal,,,76,0,245,0
2020-03-15,Slovakia,,,10,0,54,0
2020-03-15,Slovenia,,,38,0,219,1
2020-03-15,South Korea,,,76,3,8162,75
2020-03-15,Spain,,,1407,94,7798,289
2020-03-15,Sweden,,,61,1,1022,3
2020-03-15,Switzerland,,,841,1,2200,14
2020-03-15,Taiwan,,,6,0,59,1
2020-03-15,Turkey,,,1,0,6,0
2020-03-15,United Kingdom,Channel Islands,,1,0,3,0
2020-03-15,United States,Alabama,,6,0,12,0
2020-03-15,United States,Arkansas,,4,0,16,0
2020-03-15,United States,California,,86,1,426,6
2020-03-15,United States,Connecticut,,2,0,24,0
2020-03-15,United States,District of Columbia,,6,0,16,0
2020-03-15,United States,Florida,,39,1,115,4
2020-03-15,United States,Georgia,,33,0,99,1
2020-03-15,United States,Guam,,0,0,3,0
2020-03-15,United States,Hawaii,,2,0,6,0
2020-03-15,United States,Idaho,,3,0,5,0
2020-03-15,United States,Illinois,,29,0,93,0
2020-03-15,United States,Indiana,,4,0,20,0
2020-03-15,United States,Iowa,,1,0,18,0
2020-03-15,United States,Kentucky,,6,0,20,0
2020-03-15,United States,Louisiana,,14,1,91,2
2020-03-15,United States,Maine,,9,0,12,0
2020-03-15,United States,Maryland,,6,0,32,0
2020-03-15,United States,Michigan,,8,0,33,0
2020-03-15,United States,Minnesota,,14,0,35,0
2020-03-15,United States,Missouri,,1,0,5,0
2020-03-15,United States,Montana,,2,0,7,0
2020-03-15,United States,Nebraska,,3,0,17,0
2020-03-15,United States,New Jersey,,29,1,98,2
2020-03-15,United States,New Mexico,,3,0,13,0
2020-03-15,United States,New York,,207,1,732,3
2020-03-15,United States,North Carolina,,9,0,33,0
2020-03-15,United States,Ohio,,11,0,37,0
2020-03-15,United States,Oregon,,4,1,36,1
2020-03-15,United States,Texas,,15,0,72,0
2020-03-15,United States,Utah,,18,0,28,0
2020-03-15,United States,Virginia,,4,0,45,1
2020-03-15,United States,Washington,,71,3,643,40
2020-03-15,United States,Wisconsin,,5,0,32,0
2020-03-15,United States,Wyoming,,1,0,3,0
