tDate,Country,Province1,Province2,Confirmed,Deaths,AccConfirmed,AccDeaths
2020-03-23,Australia,Australian Capital Territory,,13,0,32,0
2020-03-23,Australia,New South Wales,,0,0,669,6
2020-03-23,Australia,Northern Territory,,0,0,5,0
2020-03-23,Australia,Queensland,,60,0,319,0
2020-03-23,Australia,South Australia,,34,0,134,0
2020-03-23,Australia,Tasmania,,6,0,28,0
2020-03-23,Australia,Victoria,,59,0,355,0
2020-03-23,Australia,Western Australia,,20,0,140,1
2020-03-23,Austria,,,894,5,4474,21
2020-03-23,Belgium,,,342,13,3743,88
2020-03-23,Canada,Alberta,,42,0,301,1
2020-03-23,Canada,British Columbia,,48,3,472,13
2020-03-23,Canada,Diamond Princess,,0,0,0,1
2020-03-23,Canada,Grand Princess,,0,0,13,0
2020-03-23,Canada,Manitoba,,0,0,20,0
2020-03-23,Canada,New Brunswick,,0,0,17,0
2020-03-23,Canada,Newfoundland and Labrador,,15,0,24,0
2020-03-23,Canada,Nova Scotia,,13,0,41,0
2020-03-23,Canada,Nunavut,,0,0,0,0
2020-03-23,Canada,Ontario,,78,1,503,6
2020-03-23,Canada,Prince Edward Island,,0,0,3,0
2020-03-23,Canada,Quebec,,345,3,1140,8
2020-03-23,Canada,Saskatchewan,,14,0,66,0
2020-03-23,Chile,,,114,1,746,2
2020-03-23,China,Beijing,,23,0,537,8
2020-03-23,China,Chongqing,,1,0,578,6
2020-03-23,China,Fujian,,6,0,313,1
2020-03-23,China,Guangdong,,8,0,1415,8
2020-03-23,China,Hebei,,0,0,319,6
2020-03-23,China,Heilongjiang,,0,0,484,13
2020-03-23,China,Henan,,0,0,1274,22
2020-03-23,China,Hong Kong,,39,0,356,4
2020-03-23,China,Hubei,,0,9,67800,3153
2020-03-23,China,Jiangsu,,0,0,633,0
2020-03-23,China,Jiangxi,,0,0,936,1
2020-03-23,China,Liaoning,,1,0,127,2
2020-03-23,China,Macau,,4,0,24,0
2020-03-23,China,Shandong,,2,0,768,7
2020-03-23,China,Shanghai,,10,0,404,4
2020-03-23,China,Shanxi,,0,0,134,0
2020-03-23,China,Tianjin,,4,0,141,3
2020-03-23,China,Unknown,,0,0,0,0
2020-03-23,China,Zhejiang,,1,0,1238,1
2020-03-23,Colombia,,,46,1,277,3
2020-03-23,Costa Rica,,,24,0,158,2
2020-03-23,Czechia,,,116,0,1236,1
2020-03-23,Denmark,,,55,11,1450,24
2020-03-23,Denmark,Faroe Islands,,3,0,118,0
2020-03-23,Denmark,Greenland,,0,0,4,0
2020-03-23,Estonia,,,26,0,352,0
2020-03-23,Finland,,,74,0,700,1
2020-03-23,France,French Guiana,,2,0,20,0
2020-03-23,France,French Polynesia,,19859,860,19874,860
2020-03-23,France,Guadeloupe,,6,0,62,1
2020-03-23,France,Martinique,,16,0,53,1
2020-03-23,France,Mayotte,,13,0,24,0
2020-03-23,France,New Caledonia,,4,0,8,0
2020-03-23,France,Reunion,,24,0,71,0
2020-03-23,France,Saint Barthelemy,,0,0,3,0
2020-03-23,France,St Martin,,3,0,8,0
2020-03-23,Germany,,,4183,29,29056,123
2020-03-23,Greece,,,71,2,695,17
2020-03-23,Hungary,,,36,1,167,7
2020-03-23,Iceland,,,20,0,588,1
2020-03-23,Ireland,,,219,2,1125,6
2020-03-23,Israel,,,352,0,1620,1
2020-03-23,Italy,,,4789,601,63927,6077
2020-03-23,Japan,,,42,6,1128,42
2020-03-23,Latvia,,,41,0,180,0
2020-03-23,Lithuania,,,31,0,128,0
2020-03-23,Luxembourg,,,77,0,875,8
2020-03-23,Mexico,,,65,1,316,3
2020-03-23,Netherlands,,,545,34,4749,213
2020-03-23,Netherlands,Aruba,,0,0,9,0
2020-03-23,Netherlands,Curacao,,1,0,4,1
2020-03-23,Netherlands,Sint Maarten,,1,0,2,0
2020-03-23,New Zealand,,,0,0,102,0
2020-03-23,New Zealand,Cook Islands,,0,0,0,0
2020-03-23,Norway,,,358,3,2621,10
2020-03-23,Poland,,,115,1,749,8
2020-03-23,Portugal,,,460,9,2060,23
2020-03-23,Slovakia,,,1,0,186,0
2020-03-23,Slovenia,,,28,1,442,3
2020-03-23,South Korea,,,64,7,8961,111
2020-03-23,Spain,,,6533,555,35136,2311
2020-03-23,Sweden,,,115,4,2046,25
2020-03-23,Switzerland,,,1321,22,8795,120
2020-03-23,Taiwan,,,26,0,195,2
2020-03-23,Turkey,,,293,7,1529,37
2020-03-23,United Kingdom,,,967,54,6650,335
2020-03-23,United Kingdom,Bermuda,,4,0,6,0
2020-03-23,United Kingdom,Cayman Islands,,2,0,5,1
2020-03-23,United Kingdom,Channel Islands,,4,0,36,0
2020-03-23,United Kingdom,Gibraltar,,0,0,15,0
2020-03-23,United Kingdom,Isle of Man,,8,0,13,0
2020-03-23,United Kingdom,Montserrat,,0,0,1,0
2020-03-23,United Kingdom,Saint Helena Ascension and Tristan da Cunha,,0,0,0,0
2020-03-23,United States,Alabama,Autauga,0,0,0,0
2020-03-23,United States,Alabama,Baldwin,1,0,3,0
2020-03-23,United States,Alabama,Barbour,0,0,0,0
2020-03-23,United States,Alabama,Bibb,0,0,0,0
2020-03-23,United States,Alabama,Blount,0,0,0,0
2020-03-23,United States,Alabama,Bullock,0,0,0,0
2020-03-23,United States,Alabama,Butler,0,0,0,0
2020-03-23,United States,Alabama,Calhoun,1,0,2,0
2020-03-23,United States,Alabama,Chambers,0,0,2,0
2020-03-23,United States,Alabama,Cherokee,0,0,0,0
2020-03-23,United States,Alabama,Chilton,0,0,0,0
2020-03-23,United States,Alabama,Choctaw,0,0,0,0
2020-03-23,United States,Alabama,Clarke,0,0,0,0
2020-03-23,United States,Alabama,Clay,0,0,0,0
2020-03-23,United States,Alabama,Cleburne,0,0,0,0
2020-03-23,United States,Alabama,Coffee,0,0,0,0
2020-03-23,United States,Alabama,Colbert,0,0,0,0
2020-03-23,United States,Alabama,Conecuh,0,0,0,0
2020-03-23,United States,Alabama,Coosa,0,0,0,0
2020-03-23,United States,Alabama,Covington,0,0,0,0
2020-03-23,United States,Alabama,Crenshaw,0,0,0,0
2020-03-23,United States,Alabama,Cullman,0,0,3,0
2020-03-23,United States,Alabama,Dale,0,0,0,0
2020-03-23,United States,Alabama,Dallas,0,0,0,0
2020-03-23,United States,Alabama,DeKalb,0,0,0,0
2020-03-23,United States,Alabama,Elmore,1,0,7,0
2020-03-23,United States,Alabama,Escambia,0,0,0,0
2020-03-23,United States,Alabama,Etowah,0,0,0,0
2020-03-23,United States,Alabama,Fayette,0,0,0,0
2020-03-23,United States,Alabama,Franklin,1,0,1,0
2020-03-23,United States,Alabama,Geneva,0,0,0,0
2020-03-23,United States,Alabama,Greene,0,0,0,0
2020-03-23,United States,Alabama,Hale,0,0,0,0
2020-03-23,United States,Alabama,Henry,0,0,0,0
2020-03-23,United States,Alabama,Houston,1,0,1,0
2020-03-23,United States,Alabama,Jackson,0,0,1,0
2020-03-23,United States,Alabama,Jefferson,7,0,85,0
2020-03-23,United States,Alabama,Lamar,0,0,1,0
2020-03-23,United States,Alabama,Lauderdale,1,0,3,0
2020-03-23,United States,Alabama,Lawrence,0,0,0,0
2020-03-23,United States,Alabama,Lee,4,0,20,0
2020-03-23,United States,Alabama,Limestone,1,0,2,0
2020-03-23,United States,Alabama,Lowndes,0,0,0,0
2020-03-23,United States,Alabama,Macon,0,0,0,0
2020-03-23,United States,Alabama,Madison,5,0,27,0
2020-03-23,United States,Alabama,Marengo,0,0,0,0
2020-03-23,United States,Alabama,Marion,0,0,1,0
2020-03-23,United States,Alabama,Marshall,0,0,0,0
2020-03-23,United States,Alabama,Mobile,1,0,4,0
2020-03-23,United States,Alabama,Monroe,0,0,0,0
2020-03-23,United States,Alabama,Montgomery,5,0,8,0
2020-03-23,United States,Alabama,Morgan,2,0,2,0
2020-03-23,United States,Alabama,Perry,0,0,0,0
2020-03-23,United States,Alabama,Pickens,0,0,0,0
2020-03-23,United States,Alabama,Pike,0,0,0,0
2020-03-23,United States,Alabama,Randolph,0,0,0,0
2020-03-23,United States,Alabama,Russell,0,0,1,0
2020-03-23,United States,Alabama,Shelby,7,0,28,0
2020-03-23,United States,Alabama,St. Clair,1,0,5,0
2020-03-23,United States,Alabama,Sumter,0,0,0,0
2020-03-23,United States,Alabama,Talladega,0,0,1,0
2020-03-23,United States,Alabama,Tallapoosa,1,0,1,0
2020-03-23,United States,Alabama,Tuscaloosa,2,0,11,0
2020-03-23,United States,Alabama,Walker,2,0,3,0
2020-03-23,United States,Alabama,Washington,0,0,1,0
2020-03-23,United States,Alabama,Wilcox,0,0,0,0
2020-03-23,United States,Alabama,Winston,0,0,0,0
2020-03-23,United States,Alaska,Aleutians East,0,0,0,0
2020-03-23,United States,Alaska,Aleutians West,0,0,0,0
2020-03-23,United States,Alaska,Anchorage,8,0,13,0
2020-03-23,United States,Alaska,Bethel,0,0,0,0
2020-03-23,United States,Alaska,Bristol Bay,0,0,0,0
2020-03-23,United States,Alaska,Denali,0,0,0,0
2020-03-23,United States,Alaska,Dillingham,0,0,0,0
2020-03-23,United States,Alaska,Fairbanks North Star,0,0,7,0
2020-03-23,United States,Alaska,Haines,0,0,0,0
2020-03-23,United States,Alaska,Hoonah-Angoon,0,0,0,0
2020-03-23,United States,Alaska,Juneau,1,0,1,0
2020-03-23,United States,Alaska,Kenai Peninsula,3,0,3,0
2020-03-23,United States,Alaska,Ketchikan Gateway,0,0,6,0
2020-03-23,United States,Alaska,Kodiak Island,0,0,0,0
2020-03-23,United States,Alaska,Kusilvak,0,0,0,0
2020-03-23,United States,Alaska,Lake and Peninsula,0,0,0,0
2020-03-23,United States,Alaska,Matanuska-Susitna,0,0,0,0
2020-03-23,United States,Alaska,Nome,0,0,0,0
2020-03-23,United States,Alaska,North Slope,0,0,0,0
2020-03-23,United States,Alaska,Northwest Arctic,0,0,0,0
2020-03-23,United States,Alaska,Petersburg,0,0,0,0
2020-03-23,United States,Alaska,Prince of Wales-Hyder,0,0,0,0
2020-03-23,United States,Alaska,Sitka,0,0,0,0
2020-03-23,United States,Alaska,Skagway,0,0,0,0
2020-03-23,United States,Alaska,Southeast Fairbanks,0,0,0,0
2020-03-23,United States,Alaska,Valdez-Cordova,0,0,0,0
2020-03-23,United States,Alaska,Wrangell,0,0,0,0
2020-03-23,United States,Alaska,Yakutat,0,0,0,0
2020-03-23,United States,Alaska,Yukon-Koyukuk,0,0,0,0
2020-03-23,United States,American Samoa,,0,0,0,0
2020-03-23,United States,Arizona,Apache,1,0,4,0
2020-03-23,United States,Arizona,Cochise,0,0,1,0
2020-03-23,United States,Arizona,Coconino,3,0,17,0
2020-03-23,United States,Arizona,Gila,0,0,0,0
2020-03-23,United States,Arizona,Graham,0,0,2,0
2020-03-23,United States,Arizona,Greenlee,0,0,0,0
2020-03-23,United States,Arizona,La Paz,0,0,0,0
2020-03-23,United States,Arizona,Maricopa,58,0,139,2
2020-03-23,United States,Arizona,Mohave,0,0,0,0
2020-03-23,United States,Arizona,Navajo,12,0,25,0
2020-03-23,United States,Arizona,Pima,7,0,24,0
2020-03-23,United States,Arizona,Pinal,1,0,17,0
2020-03-23,United States,Arizona,Santa Cruz,0,0,1,0
2020-03-23,United States,Arizona,Yavapai,0,0,3,0
2020-03-23,United States,Arizona,Yuma,1,0,2,0
2020-03-23,United States,Arkansas,Arkansas,0,0,0,0
2020-03-23,United States,Arkansas,Ashley,0,0,0,0
2020-03-23,United States,Arkansas,Baxter,0,0,0,0
2020-03-23,United States,Arkansas,Benton,0,0,1,0
2020-03-23,United States,Arkansas,Boone,0,0,1,0
2020-03-23,United States,Arkansas,Bradley,3,0,4,0
2020-03-23,United States,Arkansas,Calhoun,0,0,0,0
2020-03-23,United States,Arkansas,Carroll,0,0,0,0
2020-03-23,United States,Arkansas,Chicot,0,0,0,0
2020-03-23,United States,Arkansas,Clark,6,0,7,0
2020-03-23,United States,Arkansas,Clay,0,0,0,0
2020-03-23,United States,Arkansas,Cleburne,24,0,27,0
2020-03-23,United States,Arkansas,Cleveland,3,0,3,0
2020-03-23,United States,Arkansas,Columbia,0,0,1,0
2020-03-23,United States,Arkansas,Conway,0,0,1,0
2020-03-23,United States,Arkansas,Craighead,3,0,4,0
2020-03-23,United States,Arkansas,Crawford,1,0,1,0
2020-03-23,United States,Arkansas,Crittenden,0,0,1,0
2020-03-23,United States,Arkansas,Cross,0,0,0,0
2020-03-23,United States,Arkansas,Dallas,0,0,0,0
2020-03-23,United States,Arkansas,Desha,2,0,2,0
