tDate,Country,Province1,Province2,Confirmed,Deaths,AccConfirmed,AccDeaths
2020-02-27,Australia,From Diamond Princess,,1,0,8,0
2020-02-27,Austria,,,1,0,3,0
2020-02-27,Canada,British Columbia,,0,0,7,0
2020-02-27,Canada,Montreal QC,,0,0,1,0
2020-02-27,Canada,Toronto ON,,2,0,5,0
2020-02-27,China,Anhui,,0,0,989,6
2020-02-27,China,Beijing,,10,1,410,5
2020-02-27,China,Chongqing,,0,0,576,6
2020-02-27,China,Fujian,,2,0,296,1
2020-02-27,China,Guangdong,,0,0,1347,7
2020-02-27,China,Guangxi,,0,0,252,2
2020-02-27,China,Guizhou,,0,0,146,2
2020-02-27,China,Hainan,,0,0,168,5
2020-02-27,China,Hebei,,5,0,317,6
2020-02-27,China,Heilongjiang,,0,1,480,13
2020-02-27,China,Henan,,1,1,1272,20
2020-02-27,China,Hubei,,409,26,65596,2641
2020-02-27,China,Hunan,,1,0,1017,4
2020-02-27,China,Inner Mongolia,,0,0,75,0
2020-02-27,China,Jiangsu,,0,0,631,0
2020-02-27,China,Jiangxi,,0,0,934,1
2020-02-27,China,Jilin,,0,0,93,1
2020-02-27,China,Liaoning,,0,0,121,1
2020-02-27,China,Ningxia,,1,0,72,0
2020-02-27,China,Shaanxi,,0,0,245,1
2020-02-27,China,Shandong,,0,0,756,6
2020-02-27,China,Shanghai,,0,0,337,3
2020-02-27,China,Shanxi,,0,0,133,0
2020-02-27,China,Sichuan,,3,0,534,3
2020-02-27,China,Tianjin,,1,0,136,3
2020-02-27,China,Unknown,,0,0,0,0
2020-02-27,China,Xinjiang,,0,0,76,2
2020-02-27,China,Yunnan,,0,0,174,2
2020-02-27,China,Zhejiang,,0,0,1205,1
2020-02-27,Denmark,,,0,0,1,0
2020-02-27,Estonia,,,0,0,1,0
2020-02-27,France,,,20,0,38,2
2020-02-27,Germany,,,19,0,46,0
2020-02-27,Greece,,,2,0,3,0
2020-02-27,Israel,,,1,0,3,0
2020-02-27,Italy,,,202,5,655,17
2020-02-27,Japan,,,25,2,214,4
2020-02-27,Netherlands,,,0,0,1,0
2020-02-27,New Zealand,Cook Islands,,0,0,0,0
2020-02-27,Norway,,,0,0,1,0
2020-02-27,South Korea,,,505,1,1766,13
2020-02-27,Spain,,,2,0,15,0
2020-02-27,Sweden,,,5,0,7,0
2020-02-27,Switzerland,,,7,0,8,0
2020-02-27,United States,Sacramento County CA,,0,0,2,0
